year,municipality,type_of_debt,mean_debt_euro
2015,Vöyri,Loans charged on business activities or a source of income,5052
2015,Hirvensalmi,Loans charged on business activities or a source of income,6465
2015,Kangasniemi,Loans charged on business activities or a source of income,5439
2015,Mikkeli,Loans charged on business activities or a source of income,3122
2015,Mäntyharju,Loans charged on business activities or a source of income,3291
2015,Pertunmaa,Loans charged on business activities or a source of income,4363
2015,Puumala,Loans charged on business activities or a source of income,7242
2015,Joroinen,Loans charged on business activities or a source of income,2459
2015,Juva,Loans charged on business activities or a source of income,6412
2015,Pieksämäki,Loans charged on business activities or a source of income,2510
2015,Enonkoski,Loans charged on business activities or a source of income,5026
2015,Heinävesi,Loans charged on business activities or a source of income,3139
2015,Rantasalmi,Loans charged on business activities or a source of income,6125
2015,Savonlinna,Loans charged on business activities or a source of income,2208
2015,Sulkava,Loans charged on business activities or a source of income,6323
2015,Kaavi,Loans charged on business activities or a source of income,1849
2015,Rautavaara,Loans charged on business activities or a source of income,1783
2015,Tuusniemi,Loans charged on business activities or a source of income,2726
2015,Kuopio,Loans charged on business activities or a source of income,3358
2015,Siilinjärvi,Loans charged on business activities or a source of income,2700
2015,Rautalampi,Loans charged on business activities or a source of income,4754
2015,Suonenjoki,Loans charged on business activities or a source of income,2460
2015,Tervo,Loans charged on business activities or a source of income,3177
2015,Vesanto,Loans charged on business activities or a source of income,3569
2015,Leppävirta,Loans charged on business activities or a source of income,3048
2015,Varkaus,Loans charged on business activities or a source of income,1311
2015,Iisalmi,Loans charged on business activities or a source of income,2505
2015,Keitele,Loans charged on business activities or a source of income,2763
2015,Kiuruvesi,Loans charged on business activities or a source of income,9035
2015,Lapinlahti,Loans charged on business activities or a source of income,4278
2015,Pielavesi,Loans charged on business activities or a source of income,4588
2015,Sonkajärvi,Loans charged on business activities or a source of income,3434
2015,Vieremä,Loans charged on business activities or a source of income,10795
2015,Ilomantsi,Loans charged on business activities or a source of income,1438
2015,Joensuu,Loans charged on business activities or a source of income,2925
2015,Juuka,Loans charged on business activities or a source of income,2122
2015,Kontiolahti,Loans charged on business activities or a source of income,3546
2015,Liperi,Loans charged on business activities or a source of income,3667
2015,Outokumpu,Loans charged on business activities or a source of income,1611
2015,Polvijärvi,Loans charged on business activities or a source of income,4165
2015,Kitee,Loans charged on business activities or a source of income,3204
2015,Rääkkylä,Loans charged on business activities or a source of income,10283
2015,Tohmajärvi,Loans charged on business activities or a source of income,4042
2015,Lieksa,Loans charged on business activities or a source of income,1777
2015,Nurmes,Loans charged on business activities or a source of income,3203
2015,Halsua,Loans charged on business activities or a source of income,3869
2015,Kaustinen,Loans charged on business activities or a source of income,4156
2015,Lestijärvi,Loans charged on business activities or a source of income,10236
2015,Perho,Loans charged on business activities or a source of income,5489
2015,Toholampi,Loans charged on business activities or a source of income,6186
2015,Veteli,Loans charged on business activities or a source of income,4165
2015,Kannus,Loans charged on business activities or a source of income,6071
2015,Kokkola,Loans charged on business activities or a source of income,3682
2015,Haapavesi,Loans charged on business activities or a source of income,6233
2015,Pyhäntä,Loans charged on business activities or a source of income,2276
2015,Siikalatva,Loans charged on business activities or a source of income,7983
2015,Kuusamo,Loans charged on business activities or a source of income,1853
2015,Taivalkoski,Loans charged on business activities or a source of income,1038
2015,Haapajärvi,Loans charged on business activities or a source of income,3934
2015,Kärsämäki,Loans charged on business activities or a source of income,9264
2015,Nivala,Loans charged on business activities or a source of income,6460
2015,Pyhäjärvi,Loans charged on business activities or a source of income,2367
2015,Reisjärvi,Loans charged on business activities or a source of income,6648
2015,Hailuoto,Loans charged on business activities or a source of income,3338
2015,Kempele,Loans charged on business activities or a source of income,3274
2015,Liminka,Loans charged on business activities or a source of income,3819
2015,Lumijoki,Loans charged on business activities or a source of income,4873
