income,year,municipality
28319,2011,Myrskylä
43963,2011,Mäntsälä
26514,2011,Mänttä-Vilppula
22639,2011,Mäntyharju
39868,2011,Naantali
30035,2011,Nakkila
28699,2011,Nivala
39963,2011,Nokia
41688,2011,Nousiainen
20770,2011,Nurmes
54820,2011,Nurmijärvi
29395,2011,Närpes
30629,2011,Orimattila
27176,2011,Oripää
27589,2011,Orivesi
28082,2011,Oulainen
36884,2011,Oulu
22654,2011,Outokumpu
22230,2011,Padasjoki
39535,2011,Paimio
23086,2011,Paltamo
38024,2011,Pargas
20456,2011,Parikkala
25915,2011,Parkano
40847,2011,Pedersöre
22230,2011,Pelkosenniemi
22977,2011,Pello
25490,2011,Perho
18594,2011,Pertunmaa
28649,2011,Petäjävesi
25176,2011,Pieksämäki
19232,2011,Pielavesi
34241,2011,Jakobstad
20924,2011,Pihtipudas
49786,2011,Pirkkala
19875,2011,Polvijärvi
26037,2011,Pomarkku
30141,2011,Pori
51728,2011,Pornainen
43643,2011,Porvoo
21143,2011,Posio
22188,2011,Pudasjärvi
34310,2011,Pukkila
21077,2011,Punkalaidun
18399,2011,Puolanka
19372,2011,Puumala
35607,2011,Pyhtää
31150,2011,Pyhäjoki
22810,2011,Pyhäjärvi
29000,2011,Pyhäntä
36931,2011,Pyhäranta
28421,2011,Pälkäne
29524,2011,Pöytyä
33921,2011,Raahe
32832,2011,Raseborg
37513,2011,Raisio
20644,2011,Rantasalmi
22821,2011,Ranua
35435,2011,Rauma
19916,2011,Rautalampi
18119,2011,Rautavaara
25399,2011,Rautjärvi
25719,2011,Reisjärvi
37129,2011,Riihimäki
21808,2011,Ristijärvi
31841,2011,Rovaniemi
29101,2011,Ruokolahti
24233,2011,Ruovesi
47154,2011,Rusko
16927,2011,Rääkkylä
23827,2011,Saarijärvi
19937,2011,Salla
31682,2011,Salo
39291,2011,Saltvik
28291,2011,Sastamala
33104,2011,Sauvo
23335,2011,Savitaipale
26145,2011,Savonlinna
22968,2011,Savukoski
35559,2011,Seinäjoki
30995,2011,Sievi
19504,2011,Siikainen
28492,2011,Siikajoki
22177,2011,Siikalatva
39941,2011,Siilinjärvi
30854,2011,Simo
54511,2011,Sipoo
52449,2011,Siuntio
29082,2011,Sodankylä
22515,2011,Soini
23880,2011,Somero
22647,2011,Sonkajärvi
29225,2011,Sotkamo
31614,2011,Sottunga
19324,2011,Sulkava
37072,2011,Sund
23889,2011,Suomussalmi
24474,2011,Suonenjoki
17771,2011,Sysmä
31908,2011,Säkylä
39149,2011,Taipalsaari
24161,2011,Taivalkoski
23875,2011,Taivassalo
32513,2011,Tammela
33134,2011,Tampere
21340,2011,Tervo
24706,2011,Tervola
26229,2011,Teuva
21017,2011,Tohmajärvi
26944,2011,Toholampi
28433,2011,Toivakka
34019,2011,Tornio
29778,2011,Turku
19614,2011,Tuusniemi
55275,2011,Tuusula
37937,2011,Tyrnävä
36222,2011,Ulvila
24069,2011,Urjala
23592,2011,Utajärvi
28012,2011,Utsjoki
33537,2011,Uurainen
32446,2011,Nykarleby
29837,2011,Uusikaupunki
20658,2011,Vaala
36049,2011,Vaasa
32650,2011,Valkeakoski
45897,2011,Vantaa
27109,2011,Varkaus
25462,2011,Vehmaa
18083,2011,Vesanto
42070,2011,Vesilahti
27599,2011,Veteli
25533,2011,Vieremä
47711,2011,Vihti
22548,2011,Viitasaari
30261,2011,Vimpeli
25604,2011,Virolahti
22380,2011,Virrat
29850,2011,Vårdö
32324,2011,Vörå
22505,2011,Ylitornio
32372,2011,Ylivieska
42617,2011,Ylöjärvi
27957,2011,Ypäjä
26520,2011,Ähtäri
29500,2011,Äänekoski
46060,2011,MK01 Uusimaa
32992,2011,MK02 Southwest Finland
30924,2011,MK04 Satakunta
33939,2011,MK05 Kanta-Häme
34244,2011,MK06 Pirkanmaa
30277,2011,MK07 Päijät-Häme
30329,2011,MK08 Kymenlaakso
29815,2011,MK09 South Karelia
26092,2011,MK10 South Savo
29112,2011,MK11 North Savo
25862,2011,MK12 North Karelia
30534,2011,MK13 Central Finland
30631,2011,MK14 South Ostrobothnia
35995,2011,MK15 Ostrobothnia
33001,2011,MK16 Central Ostrobothnia
33917,2011,MK17 North Ostrobothnia
27060,2011,MK18 Kainuu
29475,2011,MK19 Lapland
41889,2011,MK21 Åland
42333,2011,HVA01 East Uusimaa wellbeing services county
48119,2011,HVA02 Central Uusimaa wellbeing services county
52984,2011,HVA03 West Uusimaa wellbeing services county
45681,2011,HVA04 Vantaa and Kerava wellbeing services county
32992,2011,HVA05 Southwest Finland wellbeing services county
30924,2011,HVA06 Satakunta wellbeing services county
33939,2011,HVA06 Kanta-Häme wellbeing services county
34244,2011,HVA08 Pirkanmaa wellbeing services county
30277,2011,HVA09 Päijät-Häme wellbeing services county
30329,2011,HVA10 Kymenlaakso wellbeing services county
29815,2011,HVA11 South Karelia wellbeing services county
26092,2011,HVA12 South Savo wellbeing services county
29112,2011,HVA13 North Savo wellbeing services county
25862,2011,HVA14 North Karelia wellbeing services county
30534,2011,HVA15 Central Finland wellbeing services county
30631,2011,HVA16 South Ostrobothnia wellbeing services county
35995,2011,HVA17 Ostrobothnia wellbeing services county
33001,2011,HVA18 Central Ostrobothnia wellbeing services county
33917,2011,HVA19 North Ostrobothnia wellbeing services county
27060,2011,HVA20 Kainuu wellbeing services county
29475,2011,HVA21 Lapland wellbeing services county
41902,2011,HVA90 City of Helsinki
41889,2011,HVA91 Åland
46749,2011,SK011 Helsinki
34183,2011,SK014 Raasepori
42743,2011,SK015 Porvoo
31170,2011,SK016 Loviisa
34494,2011,SK021 Åboland-Turunmaa
30555,2011,SK022 Salo
34259,2011,SK023 Turku
29397,2011,SK024 Vakka-Suomi
27957,2011,SK025 Loimaa
34626,2011,SK041 Rauma
29874,2011,SK043 Pori
25640,2011,SK044 Pohjois-Satakunta
34288,2011,SK051 Hämeenlinna
37376,2011,SK052 Riihimäki
28679,2011,SK053 Forssa
26133,2011,SK061 Luoteis-Pirkanmaa
32268,2011,SK063 Etelä-Pirkanmaa
35948,2011,SK064 Tampere
27472,2011,SK068 Lounais-Pirkanmaa
24930,2011,SK069 Ylä-Pirkanmaa
30277,2011,SK071 Lahti
30633,2011,SK081 Kouvola
30024,2011,SK082 Kotka-Hamina
30995,2011,SK091 Lappeenranta
27473,2011,SK093 Imatra
27234,2011,SK101 Mikkeli
25092,2011,SK103 Savonlinna
24641,2011,SK105 Pieksämäki
25176,2011,SK111 Ylä-Savo
32703,2011,SK112 Kuopio
19460,2011,SK113 Koillis-Savo
27304,2011,SK114 Varkaus
22086,2011,SK115 Sisä-Savo
27679,2011,SK122 Joensuu
21391,2011,SK124 Keski-Karjala
20090,2011,SK125 Pielisen Karjala
33127,2011,SK131 Jyväskylä
19970,2011,SK132 Joutsa
24782,2011,SK133 Keuruu
29490,2011,SK134 Jämsä
28898,2011,SK135 Äänekoski
22473,2011,SK138 Saarijärvi-Viitasaari
25976,2011,SK141 Suupohja
32799,2011,SK142 Seinäjoki
26441,2011,SK144 Kuusiokunnat
26945,2011,SK146 Järviseutu
37139,2011,SK152 Vaasa
28382,2011,SK153 Sydösterbotten
36258,2011,SK154 Jakobstadsregionen
27656,2011,SK161 Kaustinen
34536,2011,SK162 Kokkola
37536,2011,SK171 Oulu
25792,2011,SK173 Oulunkaari
32834,2011,SK174 Raahe
26247,2011,SK175 Haapavesi-Siikalatva
26147,2011,SK176 Nivala-Haapajärvi
30617,2011,SK177 Ylivieska
26842,2011,SK178 Koillismaa
22029,2011,SK181 Kehys-Kainuu
29325,2011,SK182 Kajaani
31334,2011,SK191 Rovaniemi
31212,2011,SK192 Kemi-Tornio
22724,2011,SK193 Torniolaakso
22004,2011,SK194 Itä-Lappi
28493,2011,SK196 Tunturi-Lappi
28702,2011,SK197 Pohjois-Lappi
41709,2011,SK211 Mariehamns stad
43339,2011,SK212 Ålands landsbygd
34044,2011,SK213 Ålands skärgård
34664,2012,Akaa
27196,2012,Alajärvi
27963,2012,Alavieska
26371,2012,Alavus
28167,2012,Asikkala
43144,2012,Askola
39100,2012,Aura
38133,2012,Brändö
34491,2012,Eckerö
20825,2012,Enonkoski
24610,2012,Enontekiö
58172,2012,Espoo
32252,2012,Eura
37285,2012,Eurajoki
26790,2012,Evijärvi
41154,2012,Finström
26438,2012,Forssa
32179,2012,Föglö
32204,2012,Geta
27403,2012,Haapajärvi
28775,2012,Haapavesi
23123,2012,Hailuoto
23861,2012,Halsua
29850,2012,Hamina
40470,2012,Hammarland
23013,2012,Hankasalmi
31928,2012,Hanko
28631,2012,Harjavalta
19200,2012,Hartola
39992,2012,Hattula
39645,2012,Hausjärvi
26367,2012,Heinola
19997,2012,Heinävesi
41768,2012,Helsinki
19470,2012,Hirvensalmi
37938,2012,Hollola
26302,2012,Huittinen
27665,2012,Humppila
19911,2012,Hyrynsalmi
40532,2012,Hyvinkää
33005,2012,Hämeenkyrö
33281,2012,Hämeenlinna
32796,2012,Ii
28609,2012,Iisalmi
27584,2012,Iitti
26831,2012,Ikaalinen
34655,2012,Ilmajoki
20118,2012,Ilomantsi
28545,2012,Imatra
27748,2012,Inari
43575,2012,Ingå
21338,2012,Isojoki
29495,2012,Isokyrö
36355,2012,Janakkala
27567,2012,Joensuu
34756,2012,Jokioinen
51599,2012,Jomala
27193,2012,Joroinen
20255,2012,Joutsa
19307,2012,Juuka
27496,2012,Juupajoki
22995,2012,Juva
32363,2012,Jyväskylä
24416,2012,Jämijärvi
29296,2012,Jämsä
46540,2012,Järvenpää
45421,2012,Kaarina
20285,2012,Kaavi
29844,2012,Kajaani
31037,2012,Kalajoki
42152,2012,Kangasala
21128,2012,Kangasniemi
27151,2012,Kankaanpää
20520,2012,Kannonkoski
31276,2012,Kannus
21662,2012,Karijoki
34027,2012,Karkkila
22443,2012,Karstula
20738,2012,Karvia
29313,2012,Kaskinen
26947,2012,Kauhajoki
28648,2012,Kauhava
81327,2012,Kauniainen
31944,2012,Kaustinen
23856,2012,Keitele
27172,2012,Kemi
22495,2012,Kemijärvi
37216,2012,Keminmaa
26420,2012,Kimitoön
46001,2012,Kempele
43709,2012,Kerava
24922,2012,Keuruu
24582,2012,Kihniö
21577,2012,Kinnula
58118,2012,Kirkkonummi
21968,2012,Kitee
31775,2012,Kittilä
20725,2012,Kiuruvesi
17472,2012,Kivijärvi
26728,2012,Kokemäki
34795,2012,Kokkola
26442,2012,Kolari
24707,2012,Konnevesi
39385,2012,Kontiolahti
28563,2012,Korsnäs
23193,2012,Koski Tl
29264,2012,Kotka
30204,2012,Kouvola
26615,2012,Kristinestad
34860,2012,Kronoby
22251,2012,Kuhmo
17493,2012,Kuhmoinen
38767,2012,Kumlinge
31950,2012,Kuopio
25881,2012,Kuortane
27900,2012,Kurikka
23811,2012,Kustavi
27327,2012,Kuusamo
23075,2012,Kyyjärvi
30803,2012,Kärkölä
22698,2012,Kärsämäki
33162,2012,Kökar
30673,2012,Lahti
38995,2012,Laihia
29426,2012,Laitila
27009,2012,Lapinjärvi
25547,2012,Lapinlahti
25633,2012,Lappajärvi
31487,2012,Lappeenranta
32536,2012,Lapua
36484,2012,Laukaa
33065,2012,Lemi
51404,2012,Lemland
46994,2012,Lempäälä
28080,2012,Leppävirta
21376,2012,Lestijärvi
19247,2012,Lieksa
46502,2012,Lieto
47967,2012,Liminka
31787,2012,Liperi
39375,2012,Lohja
26294,2012,Loimaa
36035,2012,Loppi
31872,2012,Loviisa
18181,2012,Luhanka
31019,2012,Lumijoki
41376,2012,Lumparland
47866,2012,Larsmo
25025,2012,Luumäki
32786,2012,Malax
41653,2012,Mariehamn
28976,2012,Marttila
49161,2012,Masku
26013,2012,Merijärvi
23402,2012,Merikarvia
21734,2012,Miehikkälä
29365,2012,Mikkeli
35137,2012,Muhos
21929,2012,Multia
28378,2012,Muonio
45121,2012,Korsholm
45589,2012,Muurame
33013,2012,Mynämäki
28334,2012,Myrskylä
44355,2012,Mäntsälä
26158,2012,Mänttä-Vilppula
22135,2012,Mäntyharju
39947,2012,Naantali
29700,2012,Nakkila
29070,2012,Nivala
40344,2012,Nokia
42616,2012,Nousiainen
20675,2012,Nurmes
54944,2012,Nurmijärvi
29876,2012,Närpes
30618,2012,Orimattila
27540,2012,Oripää
27724,2012,Orivesi
27817,2012,Oulainen
36843,2012,Oulu
22592,2012,Outokumpu
22370,2012,Padasjoki
40010,2012,Paimio
23240,2012,Paltamo
37994,2012,Pargas
20487,2012,Parikkala
26415,2012,Parkano
41371,2012,Pedersöre
21708,2012,Pelkosenniemi
23255,2012,Pello
25167,2012,Perho
17685,2012,Pertunmaa
28974,2012,Petäjävesi
24952,2012,Pieksämäki
18963,2012,Pielavesi
34105,2012,Jakobstad
21296,2012,Pihtipudas
49852,2012,Pirkkala
20220,2012,Polvijärvi
26217,2012,Pomarkku
30255,2012,Pori
51592,2012,Pornainen
43698,2012,Porvoo
20516,2012,Posio
21942,2012,Pudasjärvi
35080,2012,Pukkila
21375,2012,Punkalaidun
18065,2012,Puolanka
19291,2012,Puumala
35569,2012,Pyhtää
30916,2012,Pyhäjoki
23220,2012,Pyhäjärvi
27550,2012,Pyhäntä
36417,2012,Pyhäranta
28588,2012,Pälkäne
29703,2012,Pöytyä
33133,2012,Raahe
32307,2012,Raseborg
37821,2012,Raisio
20773,2012,Rantasalmi
22727,2012,Ranua
35057,2012,Rauma
19528,2012,Rautalampi
18014,2012,Rautavaara
24118,2012,Rautjärvi
25638,2012,Reisjärvi
37157,2012,Riihimäki
21586,2012,Ristijärvi
31809,2012,Rovaniemi
29059,2012,Ruokolahti
23918,2012,Ruovesi
47199,2012,Rusko
16038,2012,Rääkkylä
23600,2012,Saarijärvi
20181,2012,Salla
32244,2012,Salo
39091,2012,Saltvik
28465,2012,Sastamala
33079,2012,Sauvo
23545,2012,Savitaipale
25825,2012,Savonlinna
22245,2012,Savukoski
35343,2012,Seinäjoki
30708,2012,Sievi
18590,2012,Siikainen
28193,2012,Siikajoki
21854,2012,Siikalatva
40279,2012,Siilinjärvi
30425,2012,Simo
55137,2012,Sipoo
52252,2012,Siuntio
29948,2012,Sodankylä
22336,2012,Soini
23911,2012,Somero
22423,2012,Sonkajärvi
29385,2012,Sotkamo
33091,2012,Sottunga
19539,2012,Sulkava
38511,2012,Sund
23087,2012,Suomussalmi
24056,2012,Suonenjoki
17229,2012,Sysmä
31346,2012,Säkylä
38752,2012,Taipalsaari
24619,2012,Taivalkoski
25098,2012,Taivassalo
32913,2012,Tammela
33173,2012,Tampere
21877,2012,Tervo
25272,2012,Tervola
25650,2012,Teuva
20390,2012,Tohmajärvi
26107,2012,Toholampi
28337,2012,Toivakka
33884,2012,Tornio
29867,2012,Turku
19732,2012,Tuusniemi
55390,2012,Tuusula
38534,2012,Tyrnävä
36486,2012,Ulvila
24721,2012,Urjala
23800,2012,Utajärvi
28540,2012,Utsjoki
33349,2012,Uurainen
33089,2012,Nykarleby
29237,2012,Uusikaupunki
20045,2012,Vaala
36157,2012,Vaasa
32749,2012,Valkeakoski
45661,2012,Vantaa
26673,2012,Varkaus
25861,2012,Vehmaa
18151,2012,Vesanto
42672,2012,Vesilahti
27443,2012,Veteli
25104,2012,Vieremä
47596,2012,Vihti
22279,2012,Viitasaari
30574,2012,Vimpeli
25832,2012,Virolahti
21546,2012,Virrat
29884,2012,Vårdö
32350,2012,Vörå
22689,2012,Ylitornio
32334,2012,Ylivieska
42788,2012,Ylöjärvi
27754,2012,Ypäjä
26358,2012,Ähtäri
28912,2012,Äänekoski
45866,2012,MK01 Uusimaa
33193,2012,MK02 Southwest Finland
30911,2012,MK04 Satakunta
34069,2012,MK05 Kanta-Häme
34390,2012,MK06 Pirkanmaa
30173,2012,MK07 Päijät-Häme
29822,2012,MK08 Kymenlaakso
29849,2012,MK09 South Karelia
25924,2012,MK10 South Savo
29292,2012,MK11 North Savo
25657,2012,MK12 North Karelia
30358,2012,MK13 Central Finland
30497,2012,MK14 South Ostrobothnia
36118,2012,MK15 Ostrobothnia
32862,2012,MK16 Central Ostrobothnia
33928,2012,MK17 North Ostrobothnia
26815,2012,MK18 Kainuu
29413,2012,MK19 Lapland
42146,2012,MK21 Åland
42538,2012,HVA01 East Uusimaa wellbeing services county
48166,2012,HVA02 Central Uusimaa wellbeing services county
52560,2012,HVA03 West Uusimaa wellbeing services county
45372,2012,HVA04 Vantaa and Kerava wellbeing services county
33193,2012,HVA05 Southwest Finland wellbeing services county
30911,2012,HVA06 Satakunta wellbeing services county
34069,2012,HVA06 Kanta-Häme wellbeing services county
34390,2012,HVA08 Pirkanmaa wellbeing services county
30173,2012,HVA09 Päijät-Häme wellbeing services county
29822,2012,HVA10 Kymenlaakso wellbeing services county
29849,2012,HVA11 South Karelia wellbeing services county
25924,2012,HVA12 South Savo wellbeing services county
29292,2012,HVA13 North Savo wellbeing services county
25657,2012,HVA14 North Karelia wellbeing services county
30358,2012,HVA15 Central Finland wellbeing services county
30497,2012,HVA16 South Ostrobothnia wellbeing services county
36118,2012,HVA17 Ostrobothnia wellbeing services county
32862,2012,HVA18 Central Ostrobothnia wellbeing services county
33928,2012,HVA19 North Ostrobothnia wellbeing services county
26815,2012,HVA20 Kainuu wellbeing services county
29413,2012,HVA21 Lapland wellbeing services county
41768,2012,HVA90 City of Helsinki
42146,2012,HVA91 Åland
46546,2012,SK011 Helsinki
33520,2012,SK014 Raasepori
42840,2012,SK015 Porvoo
31151,2012,SK016 Loviisa
34181,2012,SK021 Åboland-Turunmaa
31034,2012,SK022 Salo
34447,2012,SK023 Turku
29109,2012,SK024 Vakka-Suomi
28382,2012,SK025 Loimaa
34441,2012,SK041 Rauma
29970,2012,SK043 Pori
25391,2012,SK044 Pohjois-Satakunta
34422,2012,SK051 Hämeenlinna
37409,2012,SK052 Riihimäki
28911,2012,SK053 Forssa
26380,2012,SK061 Luoteis-Pirkanmaa
32476,2012,SK063 Etelä-Pirkanmaa
36093,2012,SK064 Tampere
27657,2012,SK068 Lounais-Pirkanmaa
24487,2012,SK069 Ylä-Pirkanmaa
30173,2012,SK071 Lahti
30204,2012,SK081 Kouvola
29438,2012,SK082 Kotka-Hamina
31178,2012,SK091 Lappeenranta
27195,2012,SK093 Imatra
27107,2012,SK101 Mikkeli
24855,2012,SK103 Savonlinna
24463,2012,SK105 Pieksämäki
25114,2012,SK111 Ylä-Savo
33092,2012,SK112 Kuopio
19565,2012,SK113 Koillis-Savo
27104,2012,SK114 Varkaus
21862,2012,SK115 Sisä-Savo
27518,2012,SK122 Joensuu
20742,2012,SK124 Keski-Karjala
19888,2012,SK125 Pielisen Karjala
32952,2012,SK131 Jyväskylä
19983,2012,SK132 Joutsa
24510,2012,SK133 Keuruu
29296,2012,SK134 Jämsä
28395,2012,SK135 Äänekoski
22323,2012,SK138 Saarijärvi-Viitasaari
25728,2012,SK141 Suupohja
32649,2012,SK142 Seinäjoki
26284,2012,SK144 Kuusiokunnat
26872,2012,SK146 Järviseutu
37221,2012,SK152 Vaasa
28501,2012,SK153 Sydösterbotten
36460,2012,SK154 Jakobstadsregionen
27394,2012,SK161 Kaustinen
34423,2012,SK162 Kokkola
37585,2012,SK171 Oulu
25935,2012,SK173 Oulunkaari
32187,2012,SK174 Raahe
25706,2012,SK175 Haapavesi-Siikalatva
26473,2012,SK176 Nivala-Haapajärvi
30551,2012,SK177 Ylivieska
26780,2012,SK178 Koillismaa
21774,2012,SK181 Kehys-Kainuu
29074,2012,SK182 Kajaani
31303,2012,SK191 Rovaniemi
30951,2012,SK192 Kemi-Tornio
22950,2012,SK193 Torniolaakso
21550,2012,SK194 Itä-Lappi
28896,2012,SK196 Tunturi-Lappi
28956,2012,SK197 Pohjois-Lappi
41653,2012,SK211 Mariehamns stad
43857,2012,SK212 Ålands landsbygd
34297,2012,SK213 Ålands skärgård
34248,2013,Akaa
26632,2013,Alajärvi
27415,2013,Alavieska
26223,2013,Alavus
27330,2013,Asikkala
42844,2013,Askola
37746,2013,Aura
37130,2013,Brändö
34235,2013,Eckerö
21348,2013,Enonkoski
24557,2013,Enontekiö
57383,2013,Espoo
32217,2013,Eura
36884,2013,Eurajoki
27714,2013,Evijärvi
41059,2013,Finström
25803,2013,Forssa
32737,2013,Föglö
31717,2013,Geta
27206,2013,Haapajärvi
28282,2013,Haapavesi
22938,2013,Hailuoto
23634,2013,Halsua
29699,2013,Hamina
39158,2013,Hammarland
22872,2013,Hankasalmi
30365,2013,Hanko
28168,2013,Harjavalta
18692,2013,Hartola
39213,2013,Hattula
39806,2013,Hausjärvi
25797,2013,Heinola
19663,2013,Heinävesi
41475,2013,Helsinki
19431,2013,Hirvensalmi
37500,2013,Hollola
26204,2013,Huittinen
26273,2013,Humppila
20020,2013,Hyrynsalmi
39932,2013,Hyvinkää
32485,2013,Hämeenkyrö
33028,2013,Hämeenlinna
32092,2013,Ii
28266,2013,Iisalmi
27151,2013,Iitti
25931,2013,Ikaalinen
34461,2013,Ilmajoki
20438,2013,Ilomantsi
28107,2013,Imatra
27891,2013,Inari
43367,2013,Ingå
21311,2013,Isojoki
29333,2013,Isokyrö
35942,2013,Janakkala
27329,2013,Joensuu
33989,2013,Jokioinen
51897,2013,Jomala
27100,2013,Joroinen
19827,2013,Joutsa
19207,2013,Juuka
27414,2013,Juupajoki
22778,2013,Juva
31762,2013,Jyväskylä
24073,2013,Jämijärvi
28937,2013,Jämsä
45778,2013,Järvenpää
43929,2013,Kaarina
19956,2013,Kaavi
29482,2013,Kajaani
30317,2013,Kalajoki
41237,2013,Kangasala
20985,2013,Kangasniemi
26907,2013,Kankaanpää
19739,2013,Kannonkoski
30959,2013,Kannus
21346,2013,Karijoki
32638,2013,Karkkila
22032,2013,Karstula
19976,2013,Karvia
28594,2013,Kaskinen
26604,2013,Kauhajoki
28508,2013,Kauhava
79346,2013,Kauniainen
32400,2013,Kaustinen
23433,2013,Keitele
26687,2013,Kemi
22332,2013,Kemijärvi
36689,2013,Keminmaa
24638,2013,Kimitoön
44430,2013,Kempele
42597,2013,Kerava
24358,2013,Keuruu
23846,2013,Kihniö
20996,2013,Kinnula
57120,2013,Kirkkonummi
21763,2013,Kitee
31420,2013,Kittilä
20739,2013,Kiuruvesi
17818,2013,Kivijärvi
26237,2013,Kokemäki
34692,2013,Kokkola
25921,2013,Kolari
24130,2013,Konnevesi
39418,2013,Kontiolahti
29087,2013,Korsnäs
22807,2013,Koski Tl
28892,2013,Kotka
29458,2013,Kouvola
26423,2013,Kristinestad
35185,2013,Kronoby
21461,2013,Kuhmo
17255,2013,Kuhmoinen
38382,2013,Kumlinge
31672,2013,Kuopio
26100,2013,Kuortane
27510,2013,Kurikka
22271,2013,Kustavi
26552,2013,Kuusamo
22759,2013,Kyyjärvi
30464,2013,Kärkölä
22613,2013,Kärsämäki
32049,2013,Kökar
30148,2013,Lahti
39495,2013,Laihia
29445,2013,Laitila
26534,2013,Lapinjärvi
25655,2013,Lapinlahti
25671,2013,Lappajärvi
31369,2013,Lappeenranta
32028,2013,Lapua
35867,2013,Laukaa
32958,2013,Lemi
51942,2013,Lemland
45601,2013,Lempäälä
27398,2013,Leppävirta
21161,2013,Lestijärvi
19095,2013,Lieksa
45908,2013,Lieto
47307,2013,Liminka
31645,2013,Liperi
38734,2013,Lohja
25617,2013,Loimaa
35441,2013,Loppi
31528,2013,Loviisa
19402,2013,Luhanka
31575,2013,Lumijoki
40869,2013,Lumparland
47593,2013,Larsmo
25645,2013,Luumäki
32885,2013,Malax
41332,2013,Mariehamn
27651,2013,Marttila
48299,2013,Masku
25643,2013,Merijärvi
22952,2013,Merikarvia
21325,2013,Miehikkälä
29156,2013,Mikkeli
34564,2013,Muhos
21608,2013,Multia
28752,2013,Muonio
44986,2013,Korsholm
45100,2013,Muurame
32328,2013,Mynämäki
28169,2013,Myrskylä
44032,2013,Mäntsälä
25483,2013,Mänttä-Vilppula
21897,2013,Mäntyharju
39539,2013,Naantali
29422,2013,Nakkila
28675,2013,Nivala
39045,2013,Nokia
41707,2013,Nousiainen
20617,2013,Nurmes
54339,2013,Nurmijärvi
29738,2013,Närpes
30624,2013,Orimattila
26796,2013,Oripää
27274,2013,Orivesi
27382,2013,Oulainen
35608,2013,Oulu
22355,2013,Outokumpu
22003,2013,Padasjoki
39276,2013,Paimio
22859,2013,Paltamo
37503,2013,Pargas
20268,2013,Parikkala
25974,2013,Parkano
41620,2013,Pedersöre
21028,2013,Pelkosenniemi
23315,2013,Pello
25498,2013,Perho
18263,2013,Pertunmaa
28686,2013,Petäjävesi
24509,2013,Pieksämäki
18990,2013,Pielavesi
34337,2013,Jakobstad
20936,2013,Pihtipudas
48580,2013,Pirkkala
20381,2013,Polvijärvi
25874,2013,Pomarkku
29775,2013,Pori
50879,2013,Pornainen
43257,2013,Porvoo
19864,2013,Posio
21621,2013,Pudasjärvi
34918,2013,Pukkila
21672,2013,Punkalaidun
18402,2013,Puolanka
19585,2013,Puumala
35856,2013,Pyhtää
29870,2013,Pyhäjoki
23315,2013,Pyhäjärvi
28337,2013,Pyhäntä
35671,2013,Pyhäranta
28048,2013,Pälkäne
29304,2013,Pöytyä
31996,2013,Raahe
31314,2013,Raseborg
36872,2013,Raisio
20941,2013,Rantasalmi
22496,2013,Ranua
34299,2013,Rauma
19950,2013,Rautalampi
17579,2013,Rautavaara
24026,2013,Rautjärvi
26033,2013,Reisjärvi
36705,2013,Riihimäki
22016,2013,Ristijärvi
31626,2013,Rovaniemi
29385,2013,Ruokolahti
23568,2013,Ruovesi
47077,2013,Rusko
16273,2013,Rääkkylä
22969,2013,Saarijärvi
20393,2013,Salla
29164,2013,Salo
38983,2013,Saltvik
28197,2013,Sastamala
32011,2013,Sauvo
23488,2013,Savitaipale
25450,2013,Savonlinna
22174,2013,Savukoski
34972,2013,Seinäjoki
29706,2013,Sievi
18679,2013,Siikainen
27823,2013,Siikajoki
21660,2013,Siikalatva
40000,2013,Siilinjärvi
29930,2013,Simo
54788,2013,Sipoo
51208,2013,Siuntio
30766,2013,Sodankylä
22512,2013,Soini
23405,2013,Somero
21678,2013,Sonkajärvi
29325,2013,Sotkamo
30783,2013,Sottunga
19305,2013,Sulkava
37012,2013,Sund
22174,2013,Suomussalmi
24172,2013,Suonenjoki
16759,2013,Sysmä
30712,2013,Säkylä
39262,2013,Taipalsaari
