Municipality,Year,Alcohol mortality per 100 000 inhabitants,"Entitled to special refunds on medicines for psychosis, as % of total population",Mental health visits in primary health care per 1000 inhabitants,"Psychiatric rehabilitation homes, clients on 31 Dec per population","Recipients of a disability pension due to mental and behavioural disorders aged 16-64, combined",Suicides per 100 000 inhabitants
Alavus,1998,-1.4814384383051853,0.07819156873380849,-0.865281227942921,-0.24456037221748572,-0.33802226505181576,-0.16951040828898323
Alavus,1999,-1.6154607283458733,0.07819156873380849,-0.865281227942921,-0.402937041847903,-0.3595028039926134,0.015276595487236873
Alavus,2000,-1.462292396870801,0.22645344553975527,-0.865281227942921,-0.23428307449199215,-0.3165417261110182,0.45204587714011985
Alavus,2001,-0.5911475116063274,0.22645344553975527,-0.865281227942921,-0.28417636195349827,-0.29506118717022095,-0.11911395271365044
Alavus,2002,-1.5963146869114893,0.22645344553975527,-0.10186255912742385,-0.27720511244631346,-0.20973186523405943,-0.1863092268140938
Alavus,2003,-0.43797918013125503,0.22645344553975527,0.5989808089654916,-0.1623181959184278,-0.20973186523405943,0.31765532893923315
Alavus,2004,-0.7730349052329756,0.374715322345702,0.7366464705551713,-0.3311034056009247,-0.10292200435710062,0.23366123631367863
Alavus,2005,-0.5337093873031752,0.374715322345702,0.49468864109452193,0.009860879019427511,-0.08144146541630332,-0.1023151341885393
Alavus,2006,-0.3326759522421431,0.22645344553975527,0.37788141307903605,0.016347546995622218,-0.028036534977824108,0.6704305179665616
Alavus,2007,-0.09335043431234262,0.374715322345702,0.4988603278093607,-0.3258042632887,0.06773663951522145,0.14966714368812417
Alavus,2008,-0.42840615941406324,0.22645344553975527,0.5489205683874262,-0.09127251053491393,0.16410264783529618,0.5864364253410072
Alavus,2009,-0.3326759522421431,0.374715322345702,0.5155470746687159,0.14997138728179493,0.08921717845601922,-0.2703033194396482
Alavus,2010,0.09810998003149808,0.5229771991516488,0.7491615306996877,0.34036772878661015,0.24883913594442855,-0.4382915046907575
Alavus,2011,-0.4762712630000233,0.374715322345702,0.8033934579925919,0.1697330966423659,0.24883913594442855,-0.2703033194396482
Alavus,2012,-0.4762712630000233,0.5229771991516488,0.5072037012390384,0.23327964349161537,0.38757338831906923,-0.4382915046907575
Alavus,2013,-0.6294395944750953,0.374715322345702,0.6949296034067836,0.24530196217378497,0.45201500514146165,-1.0262501530696388
Alavus,2014,-0.23694574507022284,0.374715322345702,0.21935731791516236,0.31916008353485753,0.5373443270776227,-0.9422560604440845
Alavus,2015,-0.41883313869687105,0.374715322345702,0.6114958691100079,0.2646971102694666,0.6650418930683502,-1.0934454271700826
Alavus,2016,-0.11249647574672658,0.22645344553975527,0.6991012901216223,0.34198879580703884,0.5048271017529121,-0.8414631492934191
Alavus,2017,-0.7826079259501678,0.374715322345702,1.278965743484213,0.9260843073191575,0.5791197373051603,-0.5726820528916446
Alavus,2018,-0.6773046980610553,0.22645344553975527,1.6460741743900258,0.8288375754382958,0.536751493250594,-1.0766466086449715
Alavus,2019,-1.0602255267487362,0.5229771991516488,1.929748870999063,0.5868607143640068,0.6435613541275528,-0.8918596048687516
Alavus,2020,-0.993214381728392,0.22645344553975527,1.792083209409383,0.5423175209647138,0.5477881796345073,-0.6062796899418665
Alavus,2021,-0.7443158430813999,0.22645344553975527,2.1091313997371306,0.8876116266632795,0.7074101371229167,-0.6062796899418665
Alavus,2022,-0.9357762574252402,0.07819156873380849,1.8838603171358363,0.6414061506727156,0.5477881796345073,-1.832593442274962
Alavus,2023,-0.9357762574252402,0.07819156873380849,2.5805319985139126,0.5343242078111117,0.7712589201182802,-1.832593442274962
Asikkala,1997,-0.3231029315249509,-0.8113796921018712,-0.865281227942921,-0.5640392082656392,-0.6056397510712414,1.443176170121663
Asikkala,1998,0.5193228915879466,-0.6631178152959247,-0.27290171443581396,-0.5590665258179179,-0.7014129255642869,1.6951584479983266
Asikkala,1999,0.19384018720341825,-0.6631178152959247,-0.0434589451196809,-0.5606566921972509,-0.49882989019428275,1.5271702627472175
Asikkala,2000,0.19384018720341825,-0.6631178152959247,0.03997478917709473,-0.39227319747094247,-0.5522348206327619,1.779152540623881
Asikkala,2001,-0.4666982422828312,-0.6631178152959247,-0.014257138115809432,-0.22692200475785704,-0.5737153595735595,1.443176170121663
Asikkala,2002,-0.2752378279389908,-0.6631178152959247,0.056661536036449855,-0.22381095135455528,-0.45646164613971635,2.2495194593269865
Asikkala,2003,0.08853695931430593,-0.6631178152959247,-0.08517581226806872,-0.12922296230416908,-0.5203104291350801,2.1655253667014316
Asikkala,2004,1.5723551704790686,-0.5148559384899779,-0.014257138115809432,-0.04306983222821399,-0.42453725464203457,1.3423832589709976
Asikkala,2005,1.8882648541464047,-0.21833218487808473,0.010772982173223259,0.2963935217593132,-0.5522348206327619,0.6032352438661183
Asikkala,2006,1.8882648541464047,-0.21833218487808473,0.11089346332935403,0.2905227674003391,-0.434981107198919,0.5192411512405638
Asikkala,2007,2.472219117895118,-0.3665940616840312,-0.865281227942921,0.3644163279677964,-0.3920200293173239,0.8384187032176706
Asikkala,2008,1.9074108955807891,-0.3665940616840312,0.03580310246225595,0.37423663600860424,-0.3705394903765264,1.3759808960212192
Asikkala,2009,1.7542425641057167,-0.5148559384899779,-0.12272099270161775,0.12714004859900457,-0.3920200293173239,-0.4046938676405355
Asikkala,2010,1.8308267298432526,-0.3665940616840312,-0.3229619550138793,-0.04366888178081687,-0.3809833429334107,-0.48868796026609
Asikkala,2011,1.1415692382054277,-0.3665940616840312,0.01494466888806204,0.22046874460666196,-0.3705394903765264,0.468844695665231
Asikkala,2012,1.495771004741532,-0.21833218487808473,0.06083322275128864,0.2261018445321379,-0.21091753288811715,-0.2535045009145377
Asikkala,2013,0.9022437202756275,-0.21833218487808473,-0.09769087241258506,0.23472195372497656,-0.2004736803312327,-0.5726820528916446
Asikkala,2014,0.6341991401942506,-0.21833218487808473,-0.014257138115809432,0.4138403844313429,-0.3386150988788445,0.48564351419034213
Asikkala,2015,-0.04548533072638253,-0.07007030807213796,0.24021575148935626,0.4293939789425702,-0.2207685516179727,-0.4046938676405355
Asikkala,2016,1.189434341791388,-0.07007030807213796,0.4195982802274239,0.33523605653956,-0.17840030756340652,-0.6398773269920882
Asikkala,2017,1.0554120517506997,-0.07007030807213796,0.2569024983487113,0.25951314723780944,-0.05010990774565014,-0.3878950491154247
Asikkala,2018,1.1607152796398115,-0.07007030807213796,0.1400952703332255,0.09652742969172111,0.056699953131308684,-0.4718891417409792
Asikkala,2019,0.7682214302349393,-0.07007030807213796,0.14843864376290306,0.19631952926959823,0.003295022692829035,-0.7742678751929755
Asikkala,2020,1.15114225892262,-0.21833218487808473,-0.1143776192719402,-0.43380020396203645,0.03521941419051089,-0.690273782567421
Asikkala,2021,0.6054800780426747,-0.3665940616840312,-0.09351918569774628,-0.5225964930977672,0.06714380568819278,-0.035119860088095936
Asikkala,2022,1.1319962174882354,-0.5148559384899779,-0.2603866542912976,-0.5213041713877415,0.0775876582450773,-1.0094513345445282
Asikkala,2023,1.1319962174882354,-0.5148559384899779,-0.09769087241258506,-0.06020460416262173,0.0775876582450773,-1.0094513345445282
Askola,1997,-1.558022604042721,-1.2561653225197111,-0.865281227942921,-0.21870608766754138,-1.171613446953717,-0.5558832343665336
Askola,1998,-0.035912310009190374,-1.2561653225197111,-0.865281227942921,-0.2218548242436475,-1.331828238269155,-0.20310804533920493
Askola,1999,-0.6102935530407113,-1.1079034457137642,-0.865281227942921,-0.2307787120158492,-1.171613446953717,0.14966714368812417
Askola,2000,-0.8400460502533199,-1.1079034457137642,-0.865281227942921,-0.2363085044001156,-0.9585865590268281,-0.2535045009145377
Askola,2001,-1.1751017753550408,-1.1079034457137642,-0.865281227942921,-0.2423261524080779,-0.7449668372729107,-0.824664330768308
Askola,2002,-0.5528554287375596,-0.9596415689078179,-0.865281227942921,-0.24696716699755203,-0.8192594728251588,-1.2110371568458589
Askola,2003,-1.5197305211739531,-1.1079034457137642,-0.865281227942921,-0.2521035274267146,-1.1385033878019772,0.6032352438661183
Askola,2004,-0.07420439287795864,-0.9596415689078179,-0.865281227942921,-0.2621857607459447,-1.031693526925019,0.03207541401234741
Askola,2005,0.7299293473661707,-0.9596415689078179,-0.865281227942921,-0.2666067180799414,-1.0850984573634983,-1.0766466086449715
Askola,2006,0.39487362226445,-0.9596415689078179,-0.865281227942921,-0.2790721552448983,-1.1385033878019772,-0.20310804533920493
Askola,2007,0.47145778800198657,-1.1079034457137642,-0.865281227942921,-0.2931335882033875,-1.1919083182404568,-1.4630194347225223
Askola,2008,0.031098835011153684,-1.1079034457137642,-0.865281227942921,-0.3012679150128472,-1.1919083182404568,-0.06871749713831762
Askola,2009,-0.055058351443574335,-1.1079034457137642,-0.8193926740796943,-0.3123730980058326,-1.2987181791174158,1.5775667183225504
Askola,2010,-0.035912310009190374,-1.1079034457137642,-0.865281227942921,-0.31749753590402596,-1.352123109555895,-0.035119860088095936
Askola,2011,0.3565815393956821,-1.1079034457137642,-0.8611095412280821,-0.3246770864235776,-1.352123109555895,-0.5726820528916446
Askola,2012,-0.26566480722179897,-1.1079034457137642,-0.8485944810835658,-0.3361469233811551,-1.352123109555895,-0.5894808714167558
Askola,2013,-0.2752378279389908,-1.1079034457137642,-0.8527661677984045,-0.33658663722424403,-1.4589329704328537,-0.06871749713831762
Askola,2014,0.10768300074868956,-0.9596415689078179,-0.865281227942921,-0.34712576067085577,-1.2987181791174158,-0.7910666937180864
Askola,2015,-0.49541730443440724,-1.1079034457137642,-0.8611095412280821,-0.20979048693787283,-1.352123109555895,-1.3118300679965242
Askola,2016,-0.40926011797967926,-1.2561653225197111,-0.8611095412280821,-0.19992963981072026,-1.352123109555895,-0.9758536974943062
Askola,2017,-0.026339289291998556,-1.2561653225197111,-0.8569378545132433,-0.19019131222703112,-1.4589329704328537,-0.6398773269920882
Askola,2018,0.5576149744567147,-1.2561653225197111,-0.8485944810835658,-0.18452778419299729,-1.405528039994374,-0.8078655122431971
Askola,2019,-0.3326759522421431,-1.1079034457137642,-0.844422794368727,-0.3294871667833693,-1.352123109555895,-1.681404075548964
Askola,2020,-0.4475522008484472,-1.2561653225197111,-0.8569378545132433,-0.17004387434786128,-1.4589329704328537,-1.345427705046746
Askola,2021,0.7969404923865151,-1.4044271993256576,-0.8611095412280821,-0.3148663881696265,-1.4589329704328537,-1.362226523571857
Askola,2022,-0.7634618845157838,-1.4044271993256576,-0.8360794209390494,-0.1483708455939217,-1.5123379008713334,-1.0262501530696388
Askola,2023,-0.7634618845157838,-1.5526890761316041,-0.8527661677984045,0.019224540511378212,-1.5657428313098123,-1.0262501530696388
Aura,1997,-0.4762712630000233,-0.5148559384899779,-0.865281227942921,0.040395943862759034,-1.4589329704328537,0.7208269735418944
Aura,1998,-0.4666982422828312,-0.3665940616840312,-0.865281227942921,0.04106934412460217,-1.352123109555895,0.8048210661674489
Aura,1999,-0.3805410558281031,-0.5148559384899779,-0.865281227942921,0.03271022522287745,-1.0850984573634983,0.6032352438661183
Aura,2000,0.14597508361745817,-0.5148559384899779,-0.865281227942921,0.025457775531772985,-1.1919083182404568,0.31765532893923315
Aura,2001,-0.3135299108077591,-0.5148559384899779,-0.865281227942921,0.012513524939328575,-1.1385033878019772,0.9728092514185579
Aura,2002,-0.19865366220145458,-0.6631178152959247,-0.865281227942921,-0.012171351902794397,-1.2453132486789362,-0.1863092268140938
Aura,2003,-0.0167662685748064,-0.5148559384899779,-0.865281227942921,-0.02929264717898964,-1.1919083182404568,0.1664659622132347
Aura,2004,0.46188476728479444,-0.3665940616840312,-0.865281227942921,-0.05969858729530008,-1.0850984573634983,-0.3206997750149811
Aura,2005,1.0554120517506997,-0.5148559384899779,-0.865281227942921,-0.08122626028169734,-1.031693526925019,-0.035119860088095936
Aura,2006,0.5384689330223303,-0.6631178152959247,-0.865281227942921,-0.09464208808506847,-0.6805252204505183,-0.23670568238942657
Aura,2007,0.2129862286378019,-0.5148559384899779,-0.865281227942921,-0.11322227987706465,-0.7339301508889977,-0.13591277123876158
Aura,2008,-0.055058351443574335,-0.6631178152959247,-0.865281227942921,-0.12040800036163615,-0.6590446815097207,-0.035119860088095936
Aura,2009,0.1842671664862261,-0.5148559384899779,-0.865281227942921,-0.11744776227839088,-0.5522348206327619,0.38485060303967655
Aura,2010,0.06939091787992162,-0.6631178152959247,-0.865281227942921,-0.13469828290105643,-0.7124496119482002,0.3680517845145654
Aura,2011,0.07896393859711377,-0.8113796921018712,-0.08517581226806872,0.033872906111264034,-0.8407400117659563,-0.21990686386431604
Aura,2012,0.4331657051332186,-0.8113796921018712,0.2569024983487113,-0.1487952746527427,-0.6381569763959521,-0.1863092268140938
Aura,2013,0.3757275808300664,-0.8113796921018712,0.11089346332935403,0.03748730343848479,-0.5951958985143571,-0.45509032321586834
Aura,2014,-0.0646313721607665,-0.6631178152959247,0.056661536036449855,0.03193646722332339,-0.6486008289528366,-1.0262501530696388
Aura,2015,-0.19865366220145458,-0.5148559384899779,-0.13106436613129535,0.030832984379145265,-0.5951958985143571,-0.690273782567421
Aura,2016,-0.24651876578741466,-0.5148559384899779,-0.005913764686131869,-0.15179365714785228,-0.755410689829795,-0.6566761455171991
Aura,2017,-0.5337093873031752,-0.6631178152959247,-0.0017420779712930875,-0.15340008002657085,-0.7234862983321131,-0.6734749640423102
Aura,2018,-0.7251698016470155,-0.6631178152959247,0.08169165632548256,-0.15179365714785228,-0.7768912287705926,-0.7070726010925318
Aura,2019,0.031098835011153684,-0.5148559384899779,-0.08100412555322994,-0.1418004339091695,-0.7768912287705926,-0.8918596048687516
Aura,2020,-0.43797918013125503,-0.6631178152959247,-0.14775111299065044,0.2226595915560985,-0.9371060200860307,-1.1102442456951933
Aura,2021,-0.3231029315249509,-0.5148559384899779,-0.21032641371323219,-0.14507789852188083,-0.6068254187252989,-0.690273782567421
Aura,2022,-0.3613950143937192,-0.5148559384899779,-0.16443785985000559,-0.14740477440707203,-0.681118054277547,-0.8078655122431971
Aura,2023,-0.3613950143937192,-0.5148559384899779,-0.15192279970548922,-0.14647543392477658,-0.7664473762137084,-0.8078655122431971
Brändö,1997,-1.471865417587993,-0.5148559384899779,-0.865281227942921,-1.0676841870001574,-1.5123379008713334,0.25046005483878925
Brändö,1998,-2.237707074963354,-0.8113796921018712,-0.865281227942921,-1.0676841870001574,-1.5123379008713334,-0.4382915046907575
Brändö,1999,-2.611054882933843,-0.6631178152959247,-0.865281227942921,-1.0676841870001574,-1.5123379008713334,0.8552175217427818
Brändö,2000,-1.500584479739569,-0.6631178152959247,-0.865281227942921,-1.0676841870001574,-1.5123379008713334,1.5103714442221066
Brändö,2001,-1.8739322877100582,-0.3665940616840312,-0.865281227942921,-1.0676841870001574,-1.5123379008713334,0.82161988469256
Brändö,2002,-1.1559557339206563,-0.3665940616840312,-0.865281227942921,-1.0676841870001574,-1.5123379008713334,-1.1438418827454153
Brändö,2003,-1.1655287546378486,-0.8113796921018712,-0.865281227942921,-1.0676841870001574,-1.1919083182404568,-2.4205520906538434
Brändö,2004,-0.4475522008484472,-0.3665940616840312,-0.865281227942921,-1.0676841870001574,-1.352123109555895,0.7376257920670055
Brändö,2005,-1.5484495833255292,-0.21833218487808473,-0.865281227942921,-1.0676841870001574,-1.7793625530637298,-1.7989958052247401
Brändö,2006,-1.558022604042721,-0.5148559384899779,-0.865281227942921,-1.0676841870001574,-1.7793625530637298,-0.5558832343665336
Brändö,2007,-1.5675956247599132,-0.6631178152959247,-0.865281227942921,-1.0676841870001574,-1.7259576226252507,-1.2110371568458589
Brändö,2008,0.17469414576903394,-0.6631178152959247,-0.865281227942921,-1.0676841870001574,-1.7793625530637298,-0.6062796899418665
Brändö,2009,-0.907057195273664,-0.3665940616840312,-0.865281227942921,-1.0676841870001574,-1.7259576226252507,-0.6398773269920882
Brändö,2010,-1.9505164534475938,-0.21833218487808473,-0.865281227942921,-1.0676841870001574,-1.4589329704328537,-2.4541497277040656
Brändö,2011,-1.969662494881978,-0.21833218487808473,-0.8402511076538882,-1.0676841870001574,-1.5123379008713334,-2.470948546229176
Brändö,2012,-1.6346067697802575,-0.5148559384899779,-0.8402511076538882,-1.0676841870001574,-1.4589329704328537,1.6615608109481048
Brändö,2013,-0.3039568900905669,-0.21833218487808473,-0.865281227942921,-1.0676841870001574,-1.672552692186771,-0.7406702381427536
Brändö,2014,-1.9888085363163617,-0.21833218487808473,-0.865281227942921,-1.0676841870001574,-1.2453132486789362,-0.7406702381427536
Brändö,2015,-1.9888085363163617,-0.8113796921018712,-0.865281227942921,-1.0676841870001574,-1.672552692186771,-2.470948546229176
Brändö,2016,-2.3238642614180822,-0.21833218487808473,-0.865281227942921,-1.0676841870001574,-1.672552692186771,-0.7574690566678647
Brändö,2017,-1.6824718733662176,-0.07007030807213796,-0.865281227942921,-1.0676841870001574,-1.6191477617482921,-1.345427705046746
Brändö,2018,-1.6920448940834094,-0.8113796921018712,-0.865281227942921,-1.0676841870001574,-1.6191477617482921,-0.23670568238942657
Brändö,2019,-1.7016179148006012,-0.6631178152959247,-0.8110493006500168,-1.0676841870001574,-1.6191477617482921,-1.9333863534256275
Brändö,2020,-1.0697985474659284,-0.8113796921018712,-0.614980025052594,-1.0676841870001574,-1.6191477617482921,-2.5045461832793974
Brändö,2021,-1.404854272567649,-0.8113796921018712,-0.614980025052594,-1.0676841870001574,-1.6191477617482921,-2.5045461832793974
Brändö,2022,-1.7207639562349857,-0.8113796921018712,-0.5315462907558184,-1.0676841870001574,-1.6191477617482921,-0.8414631492934191
Brändö,2023,-1.7207639562349857,-1.4044271993256576,-0.8277360475093719,-1.0676841870001574,-1.6191477617482921,-0.8414631492934191
Eckerö,1997,-1.471865417587993,-1.8492128297434975,-0.865281227942921,-1.0676841870001574,-2.099792135694606,0.25046005483878925
Eckerö,1998,-2.237707074963354,-1.8492128297434975,-0.865281227942921,-1.0676841870001574,-2.099792135694606,-0.4382915046907575
Eckerö,1999,-2.611054882933843,-1.8492128297434975,-0.865281227942921,-1.0676841870001574,-2.099792135694606,0.8552175217427818
Eckerö,2000,-1.500584479739569,-1.7009509529375508,-0.865281227942921,-1.0676841870001574,-2.099792135694606,1.5103714442221066
Eckerö,2001,-1.8739322877100582,-1.7009509529375508,-0.865281227942921,-1.0676841870001574,-2.099792135694606,0.82161988469256
Eckerö,2002,-1.1559557339206563,-1.5526890761316041,-0.865281227942921,-1.0676841870001574,-1.7793625530637298,-1.1438418827454153
Eckerö,2003,-1.1655287546378486,-1.5526890761316041,-0.865281227942921,-1.0676841870001574,-1.7793625530637298,-2.4205520906538434
Eckerö,2004,-0.4475522008484472,-1.5526890761316041,-0.865281227942921,-1.0676841870001574,-1.8861724139406886,0.7376257920670055
Eckerö,2005,-1.5484495833255292,-1.2561653225197111,-0.865281227942921,-1.0676841870001574,-1.8327674835022094,-1.7989958052247401
Eckerö,2006,-1.558022604042721,-1.5526890761316041,-0.865281227942921,-1.0676841870001574,-1.9395773443791677,-0.5558832343665336
Eckerö,2007,-1.5675956247599132,-1.5526890761316041,-0.865281227942921,-1.0676841870001574,-2.046387205256127,-1.2110371568458589
Eckerö,2008,0.17469414576903394,-1.4044271993256576,-0.865281227942921,-1.0676841870001574,-1.8327674835022094,-0.6062796899418665
Eckerö,2009,-0.907057195273664,-1.2561653225197111,-0.865281227942921,-1.0676841870001574,-1.5123379008713334,-0.6398773269920882
Eckerö,2010,-1.9505164534475938,-1.2561653225197111,-0.865281227942921,-1.0676841870001574,-1.1919083182404568,-2.4541497277040656
Eckerö,2011,-1.969662494881978,-1.4044271993256576,-0.823564360794533,-1.0676841870001574,-1.352123109555895,-2.470948546229176
Eckerö,2012,-1.6346067697802575,-1.2561653225197111,-0.865281227942921,-1.0676841870001574,-1.352123109555895,1.6615608109481048
Eckerö,2013,-0.3039568900905669,-1.5526890761316041,-0.865281227942921,-1.0676841870001574,-1.5123379008713334,-0.7406702381427536
Eckerö,2014,-1.9888085363163617,-1.4044271993256576,-0.865281227942921,-1.0676841870001574,-1.672552692186771,-0.7406702381427536
Eckerö,2015,-1.9888085363163617,-1.4044271993256576,-0.865281227942921,-1.0676841870001574,-1.6191477617482921,-2.470948546229176
Eckerö,2016,-2.3238642614180822,-1.4044271993256576,-0.865281227942921,-1.0676841870001574,-1.7259576226252507,-0.7574690566678647
Eckerö,2017,-1.6824718733662176,-1.5526890761316041,-0.8611095412280821,-1.0676841870001574,-1.7259576226252507,-1.345427705046746
Eckerö,2018,-1.6920448940834094,-1.5526890761316041,-0.844422794368727,-1.0676841870001574,-1.7259576226252507,-0.23670568238942657
Eckerö,2019,-1.7016179148006012,-1.2561653225197111,-0.7985342405055004,-1.0676841870001574,-1.6191477617482921,-1.9333863534256275
Eckerö,2020,-1.0697985474659284,-1.7009509529375508,-0.5941215914784002,-1.0676841870001574,-1.6191477617482921,-2.5045461832793974
Eckerö,2021,-1.404854272567649,-1.5526890761316041,-0.4481125564590428,-1.0676841870001574,-1.7793625530637298,-2.5045461832793974
Eckerö,2022,-1.7207639562349857,-1.8492128297434975,0.06917659618096621,-1.0676841870001574,-1.7793625530637298,-0.8414631492934191
Eckerö,2023,-1.7207639562349857,-1.8492128297434975,-0.36467882216226716,-1.0676841870001574,-1.5657428313098123,-0.8414631492934191
Enonkoski,1997,0.3565815393956821,0.6712390759575949,-0.865281227942921,0.7789291080057049,-0.17721463990934894,2.8206792891807564
Enonkoski,1998,-0.04548533072638253,0.8195009527635416,-0.5649197844745286,0.8151372118293493,-0.2306195703478281,1.711957266523437
Enonkoski,1999,0.2895703943753384,0.8195009527635416,-0.5690914711893673,0.8437395274742188,-0.17721463990934894,1.325584440445887
Enonkoski,2000,0.3757275808300664,0.9677628295694884,-0.865281227942921,0.8825605328991393,-0.0704047790323901,1.4599749886467737
Enonkoski,2001,0.6437721609114426,0.6712390759575949,-0.865281227942921,0.9383124435284758,-0.3374294312247869,1.1743950737198885
Enonkoski,2002,1.1032771553366598,0.5229771991516488,-0.4731426767480755,0.9674010728612948,-0.016999848593910936,1.9639395444001007
Enonkoski,2003,0.2608513322237619,0.5229771991516488,-0.2019830402835546,1.0209866034586772,-0.2306195703478281,2.6526911039296475
Enonkoski,2004,0.7777944509521308,0.5229771991516488,-0.3438203885880732,1.0318025051353916,-0.49764422254022517,0.14966714368812417
Enonkoski,2005,2.060579227055862,0.5229771991516488,-0.36050713544742835,1.062442999766675,-0.44423929210174573,0.1664659622132347
Enonkoski,2006,1.457478921872764,0.5229771991516488,-0.4022240025958162,1.083794510483088,-0.5510491529787046,1.0736021625692234
Enonkoski,2007,2.3190507864200454,0.374715322345702,-0.4731426767480755,1.1081702381230294,-0.3908343616632666,0.7712234291172272
Enonkoski,2008,2.950870153754719,0.22645344553975527,-0.289588461295169,1.1410978171957165,-0.2306195703478281,0.015276595487236873
Enonkoski,2009,1.945702978449557,0.22645344553975527,-0.17278123327968314,1.1889069514856707,-0.0704047790323901,1.5103714442221066
Enonkoski,2010,1.1319962174882354,0.5229771991516488,-0.443940869744204,1.1917014915952509,-0.3374294312247869,0.8552175217427818
Enonkoski,2011,1.3521756939836516,0.07819156873380849,-0.2812450878654915,1.2623974674899985,-0.17721463990934894,-0.05191867861320707
Enonkoski,2012,1.773388605540101,0.07819156873380849,-0.29793183472484663,1.3141094624329912,-0.3908343616632666,-0.035119860088095936
Enonkoski,2013,1.0745580931850833,-0.3665940616840312,-0.19781135356871582,1.3297585665685574,-0.49764422254022517,0.45204587714011985
Enonkoski,2014,1.6968044398025643,-0.21833218487808473,-0.27290171443581396,1.3600655607919807,-0.49764422254022517,-0.0015222230378742615
Enonkoski,2015,1.2564454868117316,-0.5148559384899779,-0.4731426767480755,1.409510565838664,-0.6578590138556631,0.03207541401234741
Enonkoski,2016,1.2277264246601558,-0.21833218487808473,-0.43559749631452643,1.4436082224503477,-0.6578590138556631,0.8888151587930033
Enonkoski,2017,0.09810998003149808,-0.3665940616840312,-0.4522842431738816,1.5092281512283623,-0.7112639442941425,-0.15271158976387209
Enonkoski,2018,0.7012102852145949,-0.3665940616840312,-0.1894679801390383,1.5294032656201868,-0.8714787356095807,0.14966714368812417
Enonkoski,2019,0.6916372644974027,-0.07007030807213796,-0.2061547269983934,1.6133649466747757,-0.6578590138556631,0.6872293364916727
Enonkoski,2020,-0.18908064148426276,-0.21833218487808473,-0.519031230611302,1.5976977493998308,-0.5510491529787046,0.23366123631367863
Enonkoski,2021,2.2999047449856618,-0.5148559384899779,-0.289588461295169,1.6113964818189204,-0.5510491529787046,-0.0015222230378742615
Enonkoski,2022,0.9596818445787796,-0.8113796921018712,0.0942067164699989,1.653350765223246,-0.7112639442941425,-1.5134158902978552
Enonkoski,2023,0.9596818445787796,-0.6631178152959247,0.06083322275128864,1.696639957644982,-0.6044540834171838,-1.5134158902978552
Enontekiö,1997,-0.7826079259501678,-0.6631178152959247,-0.865281227942921,-1.0676841870001574,-0.6044540834171838,2.266318277852097
Enontekiö,1998,-0.8113269881017439,-0.3665940616840312,-0.865281227942921,-1.0676841870001574,-0.6578590138556631,1.4767738071718848
Enontekiö,1999,-0.6294395944750953,-0.07007030807213796,-0.865281227942921,-1.0676841870001574,-0.3908343616632666,2.5518981927789817
Enontekiö,2000,-0.25609178650460684,-0.07007030807213796,-0.865281227942921,-1.0676841870001574,-0.49764422254022517,0.9728092514185579
Enontekiö,2001,-0.5241363665859833,-0.07007030807213796,-0.865281227942921,-1.0676841870001574,-0.6044540834171838,1.9135430888247684
Enontekiö,2002,0.011952793576769717,-0.21833218487808473,-0.865281227942921,-1.0676841870001574,-0.7112639442941425,0.9728092514185579
Enontekiö,2003,-0.1699346000498788,-0.07007030807213796,-0.865281227942921,-1.0676841870001574,-0.7112639442941425,2.3335135519525405
Enontekiö,2004,0.9596818445787796,0.07819156873380849,-0.865281227942921,-1.0676841870001574,-0.6044540834171838,0.45204587714011985
Enontekiö,2005,0.5097498708707546,0.07819156873380849,-0.865281227942921,-1.0676841870001574,-0.44423929210174573,1.0064068884687796
Enontekiö,2006,2.539230262915462,0.07819156873380849,-0.865281227942921,-1.0676841870001574,0.1832118514679782,0.9392116143683362
Enontekiö,2007,1.6776583983681808,-0.07007030807213796,-0.865281227942921,-1.0676841870001574,0.29002171234493707,-0.13591277123876158
Enontekiö,2008,2.424354014309158,0.07819156873380849,-0.865281227942921,-1.0676841870001574,0.39683157322189583,1.9639395444001007
Enontekiö,2009,1.3330296525492682,0.22645344553975527,-0.865281227942921,-1.0676841870001574,0.34342664278341617,0.7880222476423377
Enontekiö,2010,0.040671855728345835,0.07819156873380849,-0.865281227942921,-1.0676841870001574,0.129806921029499,1.157596255194778
Enontekiö,2011,-0.00719324785761425,0.07819156873380849,-0.8319077342242107,-1.0676841870001574,0.1832118514679782,0.5192411512405638
Enontekiö,2012,-0.41883313869687105,0.22645344553975527,-0.8277360475093719,-1.0676841870001574,0.29002171234493707,-0.85826196781853
Enontekiö,2013,-0.41883313869687105,0.22645344553975527,-0.7317872530680799,-1.0676841870001574,0.1832118514679782,0.6200340623912288
Enontekiö,2014,0.22255924935499405,0.22645344553975527,-0.7901908670758229,-1.0676841870001574,0.1832118514679782,-0.8414631492934191
Enontekiö,2015,-1.0793715681831204,0.07819156873380849,-0.8152209873648555,-1.0676841870001574,0.129806921029499,-1.1942383383207478
Enontekiö,2016,0.7299293473661707,0.22645344553975527,-0.6191517117674328,-1.0676841870001574,0.1832118514679782,0.30085651041412204
Enontekiö,2017,0.10768300074868956,0.07819156873380849,-0.22284147385774852,-1.0676841870001574,0.022997060152540216,0.21686241778856752
Enontekiö,2018,0.17469414576903394,0.22645344553975527,0.857625385285496,-1.0676841870001574,-0.08381280072441866,-0.42149268616564667
