mean_debt_euro_buisiness,income,Pensioner_housing_allowance,School_travel_allowance,Rehabilitation,Rehabilitation_allowance,Child_benefit,Medical_benefits,Unemployment_insurance,Disability_benefits,Temporary_power_support,General_housing_allowance,mean_debt_euro_housing,mean_debt_euro_other,pop_rate,poverty_rate,mean_debt_euro_total,year,municipality,depression,involuntary_care,psychotic
4037.0,32759,341.7692308,158.5833333,94.30769231,26.15384615,1125.692308,4390.538462,282.0769231,571.8461538,16.0,248.6153846,25124,13015,20.3,12.0,42176,2018,Eura,0.365097283969768,0.546691545626107,-0.331573325687326
3744.0,33304,340.1538462,162.1666667,92.61538462,31.46153846,1118.230769,4390.0,278.7692308,582.4615385,16.0,244.5384615,24062,14173,20.1,12.6,41979,2019,Eura,0.49129254690059,0.245659069454083,-0.0322141728592396
3666.0,32991,345.8461538,143.6363636,101.0,30.23076923,1088.615385,4195.923077,344.0,627.4615385,16.0,250.7692308,23581,13875,19.8,12.0,41123,2020,Eura,0.681125821091099,-1.25291946044542,-0.365721425604181
3518.0,33227,337.9230769,134.75,110.9230769,27.07692308,1059.153846,4226.538462,326.6923077,612.8461538,16.0,252.1538462,22654,13655,19.7,11.9,39827,2021,Eura,1.42015724822764,-1.0541490923309,-0.430452562060039
2897.0,32196,327.8461538,152.0,137.8461538,40.61538462,1043.769231,4340.846154,249.0769231,594.3076923,16.0,227.5384615,20615,12870,19.5,12.0,36383,2022,Eura,1.42342217701814,-1.21290150016101,-0.101136960944622
5129.0,36855,0.0,118.0,109.0,66.0,702.0,4592.0,198.0,0.0,8.0,0.0,34366,12374,17.9,12.6,52226,2008,Eurajoki,-0.440511467328938,1.08309825175506,-0.649809976566629
4511.0,36594,0.0,113.0,82.0,56.0,700.0,4636.0,186.0,0.0,8.0,0.0,36492,12732,17.9,11.4,54070,2009,Eurajoki,-0.630938969086843,0.73178595044477,-0.207034667086877
4912.0,37122,0.0,122.0,82.0,54.0,702.0,4638.0,191.0,0.0,8.0,0.0,38692,13075,18.0,11.2,57037,2010,Eurajoki,-0.41667603062819,0.590589646592887,-0.329607331106092
4625.0,37162,0.0,125.0,84.0,47.0,711.0,4702.0,200.0,0.0,8.0,0.0,40219,13751,17.9,10.5,58928,2011,Eurajoki,-0.555471133672949,0.307849000562135,-0.529836788480992
4669.0,37285,0.0,127.0,69.0,42.0,717.0,4709.0,209.0,0.0,8.0,0.0,41517,13410,18.0,10.0,59911,2012,Eurajoki,-0.49929991067804,0.0216545397107371,-0.578827219891149
5064.0,36884,0.0,123.0,81.0,49.0,694.0,4693.0,234.0,0.0,8.0,0.0,42093,12878,18.0,9.5,60372,2013,Eurajoki,-0.49382142003292,-0.178640171829445,-0.823298874759849
4405.0,36371,0.0,103.0,82.0,47.0,684.0,4761.0,248.0,0.0,8.0,0.0,41704,13230,18.1,9.6,59683,2014,Eurajoki,-0.315198358201742,-0.461808175578191,-0.667276088263594
4665.0,36449,0.0,88.0,87.0,57.0,677.0,4701.0,267.0,0.0,8.0,0.0,41714,14514,18.0,9.3,60893,2015,Eurajoki,-0.448621529180448,-0.169627530255305,-0.868998600282057
4482.0,37787,0.0,83.0,92.0,41.0,724.0,4272.0,275.0,0.0,8.0,0.0,41934,15242,18.3,8.7,61658,2016,Eurajoki,-0.691070447615417,-0.18583053172593,-0.568500667919485
4489.0,38300,0.0,199.0,163.0,64.0,1170.0,6686.0,389.0,0.0,8.0,0.0,40365,16459,18.5,8.2,61313,2017,Eurajoki,-0.247997848707536,0.5755095206263,-0.766038251353782
4646.0,39081,158.8461538,105.7272727,91.76923077,21.23076923,1071.769231,3198.384615,209.4615385,419.6923077,8.0,160.8461538,39969,15794,18.4,7.9,60409,2018,Eurajoki,0.204167380125753,0.130766988100432,-0.978767900170001
4597.0,39188,161.6923077,83.41666667,97.23076923,29.07692308,1022.692308,3247.0,186.7692308,427.6153846,8.0,150.6923077,39217,16626,18.3,8.6,60439,2019,Eurajoki,0.564896070298452,0.33418960413424,-0.6769953004123
4447.0,38647,166.9230769,76.54545455,104.2307692,31.07692308,997.1538462,3165.692308,225.6153846,461.6153846,8.0,145.2307692,39038,17474,18.4,7.9,60959,2020,Eurajoki,0.8829782630086,-1.39892387740909,-0.826699565234529
4207.0,40478,167.9230769,69.76923077,121.3076923,30.84615385,988.3076923,3223.538462,211.3076923,461.0769231,8.0,128.2307692,38732,18589,18.1,7.5,61528,2021,Eurajoki,1.10457429517976,-1.38608084462865,-0.85821579626136
4503.0,39124,161.6153846,95.23076923,129.3076923,28.84615385,961.4615385,3344.461538,167.2307692,453.6153846,8.0,117.8461538,35581,16846,17.9,8.1,56931,2022,Eurajoki,1.14494546054432,-0.971232225623635,-0.500229520452209
2117.0,27983,0.0,126.0,258.0,175.0,1824.0,14198.0,828.0,0.0,4.0,0.0,26130,8811,71.8,18.0,37441,2008,Forssa,-0.0722441621482685,1.5784801147631,0.196101306466528
2061.0,26262,0.0,116.0,249.0,179.0,1802.0,14154.0,960.0,0.0,4.0,0.0,26570,9294,71.6,18.1,38333,2009,Forssa,-0.203973807169949,1.86468978853431,0.179693845971598
2066.0,26055,0.0,107.0,249.0,177.0,1739.0,14273.0,1090.0,0.0,4.0,0.0,26994,9004,72.0,17.8,38486,2010,Forssa,-0.133096347071793,2.10470111542123,0.146956658038321
1884.0,26172,0.0,110.0,268.0,185.0,1708.0,14557.0,1129.0,0.0,4.0,0.0,26687,8663,71.7,17.8,37649,2011,Forssa,-0.276724427816863,1.88584394964592,-0.0288913450599945
2144.0,26438,0.0,105.0,277.0,195.0,1662.0,14420.0,1155.0,0.0,4.0,0.0,26198,7250,71.3,16.4,35979,2012,Forssa,-0.185625453738483,1.6138176683547,-0.0641044360786078
2116.0,25803,0.0,137.0,277.0,172.0,1640.0,14301.0,1237.0,0.0,4.0,0.0,25759,6846,71.0,16.2,35130,2013,Forssa,-0.166311244836838,1.66403958615492,-0.261929730954491
2066.0,25346,0.0,149.0,315.0,215.0,1598.0,14317.0,1242.0,0.0,4.0,0.0,25177,6999,70.4,15.8,34653,2014,Forssa,-0.221776151177963,0.63573965356535,-0.345526702761537
2096.0,25151,0.0,133.0,334.0,211.0,1579.0,14028.0,1344.0,0.0,4.0,0.0,25078,7283,70.0,15.3,34458,2015,Forssa,-0.125437557368413,-0.0338538855831072,-0.464903987950778
1837.0,25396,0.0,115.0,308.0,170.0,1563.0,12527.0,1283.0,0.0,4.0,0.0,24681,7814,69.7,15.4,34332,2016,Forssa,-0.346510422024996,0.486113581448338,-0.307350903981482
1822.0,24973,0.0,110.0,283.0,150.0,1524.0,12277.0,1227.0,0.0,4.0,0.0,23637,8219,69.1,16.0,33677,2017,Forssa,0.105660728530671,0.724494729678121,-0.478715762376482
1713.0,25341,871.0,39.08333333,129.1538462,52.38461538,1403.769231,6355.384615,787.6923077,902.4615385,4.0,1004.230769,22735,8273,68.5,16.9,32721,2018,Forssa,0.137670520866828,0.469193965793781,-0.527867156950018
2058.0,25117,880.3846154,39.25,131.9230769,53.76923077,1369.615385,6428.615385,762.5384615,895.6923077,4.0,1005.461538,21451,8477,67.9,17.1,31986,2019,Forssa,0.528065683569142,0.831588156597032,-0.138102408436936
1801.0,24777,880.7692308,32.53846154,137.3846154,51.92307692,1335.230769,6293.692308,849.3076923,983.9230769,4.0,1043.538462,20851,8839,67.5,16.8,31490,2020,Forssa,0.775529845231942,-0.0777423111556507,-0.383076279290201
1923.0,25409,852.0,37.41666667,164.9230769,69.84615385,1296.692308,6272.153846,740.9230769,975.6153846,4.0,1055.461538,19979,8807,66.6,17.4,30709,2021,Forssa,1.43347140317179,-0.31204862909252,-0.289133430915069
1784.0,24998,819.0769231,32.38461538,178.1538462,76.92307692,1263.230769,6371.230769,592.4615385,972.0,4.0,972.4615385,18251,8557,66.1,17.8,28593,2022,Forssa,1.8874412304773,-0.540425157563132,-0.0871378071172753
9743.0,30574,0.0,33.42857143,7.0,77.25,47.0,325.0,567.625,0.0,11.0,0.0,37277,14837,5.4,13.9,62693,2008,Geta,-0.626821534580408,-1.59521268453542,-1.22092476296618
6743.0,31443,0.0,33.42857143,8.0,77.25,50.0,346.0,567.625,0.0,11.0,0.0,41550,15861,5.4,14.0,64997,2009,Geta,-1.19946576753259,-1.71920187221055,-1.57645663926726
7702.0,32611,0.0,33.42857143,10.0,4.0,53.0,346.0,567.625,0.0,11.0,0.0,42774,13831,5.6,12.4,65125,2010,Geta,-1.08045202574828,-1.71791534062062,-2.29607865323013
7226.0,32855,0.0,33.42857143,8.0,4.0,53.0,350.0,567.625,0.0,11.0,0.0,40804,13920,5.8,13.6,62431,2011,Geta,-1.06244842382907,0.190350640121325,-2.41293220462602
6593.0,32204,0.0,33.42857143,6.0,4.0,52.0,341.0,567.625,0.0,11.0,0.0,41303,15253,5.9,18.0,64072,2012,Geta,-0.536895312795672,0.0991883339618048,-1.1233238587462
7447.0,31717,0.0,33.42857143,6.0,4.0,52.0,353.0,567.625,0.0,11.0,0.0,41971,16440,5.9,18.9,66342,2013,Geta,-0.389712753249269,-0.484354225470171,-1.4066131453136
6770.0,32326,0.0,33.42857143,5.0,4.0,49.0,346.0,567.625,0.0,11.0,0.0,43489,21549,5.8,17.9,72662,2014,Geta,0.0972342695378751,-0.0803502154835687,-1.8517619742113
7986.0,32703,0.0,33.42857143,5.0,4.0,50.0,359.0,567.625,0.0,11.0,0.0,43872,23252,5.9,15.2,75110,2015,Geta,0.356461088537967,-1.13075429268676,-2.19333596789347
7399.0,33456,0.0,33.42857143,4.0,4.0,50.0,319.0,567.625,0.0,11.0,0.0,48136,26698,5.9,14.0,82233,2016,Geta,-0.394989184714397,-2.12037735221359,-1.90001989376958
7167.0,33642,0.0,33.42857143,7.0,4.0,47.0,336.0,567.625,0.0,11.0,0.0,52090,29752,5.9,15.6,89008,2017,Geta,-0.129783501096005,-1.54956546312314,-1.83277160992522
4871.0,34313,4.384615385,33.42857143,4.0,4.0,45.61538462,147.2307692,567.625,20.76923077,11.0,7.769230769,50839,31827,6.1,13.5,87536,2018,Geta,0.351444320867825,-0.62322244158315,-1.60978133648606
4617.0,33944,4.538461538,33.42857143,4.0,4.0,43.07692308,141.9230769,567.625,24.23076923,11.0,6.153846154,51842,30618,5.9,15.5,87076,2019,Geta,0.0601793294485443,-1.50240586811809,-1.88240913909985
4638.0,31123,6.0,33.42857143,6.0,4.0,46.53846154,141.2307692,567.625,27.30769231,11.0,7.692307692,54525,29866,6.0,16.8,89029,2020,Geta,-0.909906453884752,-1.01011678790803,-1.86818460517403
4255.0,31780,3.769230769,33.42857143,6.0,4.0,45.69230769,145.6153846,567.625,24.0,11.0,8.923076923,54103,27872,6.0,14.7,86230,2021,Geta,-0.744451405626198,-0.938425519703962,-1.97302622063119
3351.0,32396,3.692307692,33.42857143,4.0,4.0,48.76923077,149.6153846,567.625,20.76923077,11.0,4.692307692,53208,26633,6.0,18.0,83192,2022,Geta,-0.773224498627429,-2.92822048460347,-1.47367619116798
5634.0,29058,0.0,161.0,88.0,70.0,800.0,5377.0,265.0,0.0,6.0,0.0,22415,16001,7.1,17.9,44558,2008,Haapavesi,-0.174359721675739,0.133585404476357,0.507010358144183
6924.0,27603,0.0,159.0,75.0,48.0,754.0,5437.0,293.0,0.0,6.0,0.0,24055,15487,7.0,18.7,46965,2009,Haapavesi,-0.590629684474968,0.0457686827973888,0.822912217233985
7059.0,28666,0.0,156.0,107.0,78.0,769.0,5422.0,306.0,0.0,6.0,0.0,24977,15489,7.1,18.6,48045,2010,Haapavesi,-0.255314792005073,-0.254016363632694,0.693148705042626
6592.0,29356,0.0,149.0,97.0,57.0,766.0,5463.0,302.0,0.0,6.0,0.0,25927,16025,7.0,18.1,49012,2011,Haapavesi,-0.0454511207557248,-0.320205627565494,0.591296963287188
5927.0,28775,0.0,130.0,101.0,75.0,757.0,5393.0,270.0,0.0,6.0,0.0,26884,16625,6.9,17.1,49841,2012,Haapavesi,-0.362656391776911,-0.34039170022063,0.704559372662717
6669.0,28282,0.0,141.0,150.0,93.0,756.0,5341.0,308.0,0.0,6.0,0.0,27491,15014,6.9,16.3,49588,2013,Haapavesi,-0.13238895734305,-0.250364377218883,0.908005846794881
6906.0,27774,0.0,160.0,149.0,75.0,768.0,5237.0,338.0,0.0,6.0,0.0,28211,15185,6.8,14.3,50727,2014,Haapavesi,-0.12031502046627,-0.400318400781247,0.63366656262663
6233.0,27403,0.0,143.0,156.0,87.0,765.0,5150.0,348.0,0.0,6.0,0.0,29279,17794,6.8,16.0,53306,2015,Haapavesi,-0.057420984369826,-0.548078583317351,0.381846041805116
6203.0,27248,0.0,144.0,164.0,71.0,755.0,4564.0,374.0,0.0,6.0,0.0,30500,17759,6.8,15.5,54462,2016,Haapavesi,0.109172467575755,-0.632866010229663,0.501798663817643
6079.0,27656,0.0,150.0,165.0,59.0,730.0,4440.0,361.0,0.0,6.0,0.0,30560,18885,6.6,16.4,55524,2017,Haapavesi,0.0511709979125601,-0.0149420107177589,0.593227961610394
6998.0,28270,216.5384615,59.41666667,77.15384615,19.84615385,688.6153846,2203.384615,207.3076923,493.4615385,6.0,214.4615385,29606,17485,6.5,17.2,54089,2018,Haapavesi,0.434185480877181,0.472808483878537,0.560984957538334
6387.0,28890,216.8461538,54.5,82.46153846,23.23076923,684.3076923,2211.846154,185.2307692,477.0769231,6.0,199.0,28758,16736,6.4,16.9,51881,2019,Haapavesi,1.14188800072173,-0.369228526401934,0.566197020825387
6934.0,28725,226.6923077,52.90909091,78.46153846,24.84615385,668.0769231,2124.384615,192.4615385,532.1538462,6.0,192.6153846,27352,17416,6.3,14.8,51702,2020,Haapavesi,0.935473621063034,-0.419403007989601,0.536918031869108
6926.0,29516,209.3846154,50.54545455,81.69230769,27.07692308,647.3846154,2126.769231,181.1538462,518.6923077,6.0,192.0769231,26493,15660,6.3,15.1,49079,2021,Haapavesi,1.07556681688937,-0.246224077699311,1.10697128059787
5051.0,29347,203.8461538,63.0,87.15384615,36.61538462,635.3076923,2144.846154,149.1538462,499.5384615,6.0,177.3846154,23891,13414,6.3,16.0,42356,2022,Haapavesi,1.5785181576429,0.102844061071422,0.856034158263408
3468.0,24493,0.0,7.0,23.0,16.0,76.0,802.0,35.0,0.0,5.0,0.0,26396,10621,5.2,13.4,41138,2008,Hailuoto,0.384808768149454,-1.67964940088826,-0.741741279367807
3533.0,24030,0.0,5.0,22.0,18.0,73.0,790.0,39.0,0.0,5.0,0.0,29067,12129,5.1,12.9,45336,2009,Hailuoto,0.944316957117974,-1.86042281378165,-0.449902985766687
3011.0,23724,0.0,8.0,24.0,15.0,69.0,776.0,30.0,0.0,5.0,0.0,33106,10178,5.0,14.6,46856,2010,Hailuoto,0.142380026702645,-2.0355434489859,-0.542659318505667
4769.0,23895,0.0,6.0,20.0,13.0,71.0,780.0,32.0,0.0,5.0,0.0,30367,11952,5.0,13.7,47778,2011,Hailuoto,0.326198424664998,-1.92226030236681,-0.531175877342835
3775.0,23123,0.0,7.0,21.0,10.0,69.0,786.0,37.0,0.0,5.0,0.0,30266,10285,4.9,15.6,44992,2012,Hailuoto,1.39819099734926,-1.72961404822474,-0.920510837272969
2984.0,22938,0.0,5.0,22.0,15.0,69.0,801.0,32.0,0.0,5.0,0.0,29177,11565,5.0,14.1,44341,2013,Hailuoto,0.6845826457482,-1.70895098733705,-0.62530217045188
3043.0,23429,0.0,5.0,21.0,9.0,69.0,813.0,42.0,0.0,5.0,0.0,29382,12090,5.0,12.6,45069,2014,Hailuoto,0.931447132484901,-1.64453074681988,-0.991986056033366
3338.0,22420,0.0,6.0,21.0,8.0,74.0,771.0,39.0,0.0,5.0,0.0,28798,13663,4.9,12.1,45799,2015,Hailuoto,0.136233569760439,-0.945904524084204,-1.09040453622704
4411.0,22865,0.0,11.0,27.0,12.0,72.0,757.0,39.0,0.0,5.0,0.0,27335,14023,4.9,11.0,45770,2016,Hailuoto,1.0604010857696,-0.849442458796624,-0.746653306119606
4674.0,23392,0.0,5.0,23.0,4.0,72.0,706.0,28.0,0.0,5.0,0.0,26538,13038,4.8,10.4,44250,2017,Hailuoto,1.8897451844427,0.209071647213015,-0.689170662576302
4556.0,24545,34.92307692,5.25,8.076923077,4.0,70.69230769,377.7692308,14.76923077,69.30769231,5.0,14.0,26909,12553,4.8,13.2,44018,2018,Hailuoto,1.08210934776893,0.109569303799955,-0.630249750032922
4342.0,23567,34.15384615,5.0,8.615384615,6.5,72.23076923,384.6153846,15.69230769,65.84615385,5.0,10.92307692,27703,12754,4.7,13.8,44799,2019,Hailuoto,0.465922726870128,-0.760574907201035,-0.625642088991004
2997.0,26095,31.23076923,5.0,9.916666667,5.5,68.07692308,368.4615385,22.46153846,73.46153846,5.0,14.92307692,25727,16317,4.6,11.5,45041,2020,Hailuoto,1.03184872589694,-0.725002360383212,-0.55905985993356
4621.0,25470,29.46153846,5.0,9.769230769,5.666666667,69.38461538,363.5384615,23.53846154,76.30769231,5.0,15.53846154,24628,14208,4.6,10.4,43457,2021,Hailuoto,1.62625699925457,-0.747023565946529,-0.643712626969315
5109.0,25174,27.23076923,6.666666667,11.83333333,5.714285714,70.92307692,365.3846154,21.07692308,76.38461538,5.0,15.46153846,22351,14024,4.7,10.8,41484,2022,Hailuoto,2.91168330425246,-0.711774224285072,-0.783952390633736
8718.0,23902,0.0,29.0,21.0,22.0,134.0,1026.0,34.0,0.0,5.0,0.0,10315,13441,3.3,15.8,32905,2008,Halsua,-0.986081317459815,-0.794051128148731,-0.219777657713292
11608.0,23449,0.0,25.0,21.0,20.0,129.0,1011.0,46.0,0.0,5.0,0.0,10843,10253,3.2,17.0,33082,2009,Halsua,0.323157467029939,-0.846944898986465,-0.972932901361311
10879.0,24672,0.0,16.0,26.0,19.0,124.0,980.0,49.0,0.0,5.0,0.0,10945,10513,3.1,12.6,32691,2010,Halsua,-0.0447095109592239,-0.383754804530207,-0.819674039438012
8365.0,23828,0.0,20.0,24.0,18.0,119.0,966.0,50.0,0.0,5.0,0.0,10615,10638,3.1,14.6,29887,2011,Halsua,-0.722094448908254,-1.00408716749328,-0.760320161310435
7226.0,23861,0.0,25.0,20.0,14.0,121.0,1000.0,41.0,0.0,5.0,0.0,10155,9874,3.0,15.1,27450,2012,Halsua,-0.589623421743037,-1.1613023039234,-0.587270542412332
6705.0,23634,0.0,30.0,19.0,15.0,115.0,974.0,43.0,0.0,5.0,0.0,10711,14131,3.0,12.8,31797,2013,Halsua,-0.47610059650645,-0.963740758722077,-0.449330726255742
4097.0,23897,0.0,30.0,18.0,11.0,113.0,961.0,45.0,0.0,5.0,0.0,10400,15188,3.0,13.5,29976,2014,Halsua,-0.77149182131645,-0.805858267734656,-1.02898194228761
3869.0,23028,0.0,29.0,19.0,15.0,116.0,955.0,53.0,0.0,5.0,0.0,10260,14577,3.0,15.4,28706,2015,Halsua,-0.312119131972261,-0.728751236684676,-1.75557208180698
3663.0,22460,0.0,32.0,16.0,7.0,117.0,885.0,62.0,0.0,5.0,0.0,10989,17050,3.0,14.5,31702,2016,Halsua,-0.395074487579747,-0.967672272225762,-1.33710964353585
5742.0,22584,0.0,22.0,16.0,6.0,104.0,842.0,50.0,0.0,5.0,0.0,12404,14324,2.8,15.0,32470,2017,Halsua,-0.895389162870707,-0.817436374914099,-1.44468303373375
5814.0,24351,55.23076923,10.36363636,10.15384615,5.0,88.30769231,451.9230769,27.92307692,92.84615385,5.0,17.53846154,13482,13712,2.8,12.0,33008,2018,Halsua,-0.622148776982226,-0.484749574179266,-1.53696804687762
5347.0,24780,53.07692308,12.72727273,7.25,7.0,83.15384615,452.7692308,22.46153846,92.46153846,5.0,15.61538462,13274,14449,2.7,15.8,33070,2019,Halsua,0.837979600281784,-1.35141766481603,-1.42586850825443
5125.0,23720,53.69230769,9.666666667,7.2,7.0,79.07692308,422.6153846,26.30769231,99.07692308,5.0,19.76923077,13960,13842,2.7,14.9,32927,2020,Halsua,-0.374746676191827,-1.41028257127891,-1.35548425741115
4290.0,24210,53.15384615,10.1,9.692307692,8.0,82.61538462,415.1538462,27.0,97.38461538,5.0,18.15384615,12841,18447,2.6,16.7,35578,2021,Halsua,0.178385986162714,-2.51761427482941,-1.05746105064764
5205.0,23511,54.07692308,7.636363636,11.15384615,4.5,81.0,415.3846154,23.46153846,101.3076923,5.0,17.61538462,10246,14918,2.5,17.0,30369,2022,Halsua,0.0226233887266589,-2.53713004586187,-1.59101962637202
1190.0,32199,0.0,232.0,340.0,279.0,2274.0,16937.0,1004.0,0.0,5.0,0.0,28335,8843,35.4,13.8,38696,2008,Hamina,-0.505276090861293,0.20282549670174,0.850452435509442
1308.0,29714,0.0,219.0,290.0,206.0,2277.0,16792.0,1070.0,0.0,5.0,0.0,29642,9158,35.2,14.0,40424,2009,Hamina,-0.508596213604218,-0.315975253919322,1.01194572862983
1447.0,29867,0.0,255.0,265.0,183.0,2223.0,16886.0,1128.0,0.0,5.0,0.0,30440,9003,35.1,13.9,41212,2010,Hamina,-0.702744466447494,0.219029966617664,0.888122948884574
1190.0,30582,0.0,272.0,281.0,193.0,2193.0,16926.0,1225.0,0.0,5.0,0.0,31007,9298,35.1,14.4,41830,2011,Hamina,-0.444555063964201,0.0627074305837207,0.304379453997149
1469.0,29850,0.0,286.0,285.0,176.0,2174.0,16743.0,1222.0,0.0,5.0,0.0,30286,8302,34.9,13.2,40381,2012,Hamina,-0.568829499069159,0.227766135468987,0.284064746236235
1466.0,29699,0.0,292.0,281.0,167.0,2139.0,16565.0,1288.0,0.0,5.0,0.0,29520,7961,34.8,12.8,39266,2013,Hamina,-0.664221982349632,-0.577377325337638,0.501098967049629
1081.0,29019,0.0,260.0,297.0,143.0,2100.0,16378.0,1350.0,0.0,5.0,0.0,29253,8443,34.5,12.5,39095,2014,Hamina,-0.673963445744297,-0.197615847515318,0.228638496275796
1354.0,28847,0.0,255.0,332.0,139.0,2071.0,16305.0,1366.0,0.0,5.0,0.0,29015,8796,34.2,12.4,39165,2015,Hamina,-0.643572613434091,0.0041859217366674,-0.0872531568589121
1568.0,29034,0.0,223.0,307.0,156.0,2035.0,14588.0,1422.0,0.0,5.0,0.0,28579,9062,33.8,12.5,39210,2016,Hamina,-0.641440764497256,0.129925040001815,0.0721594351780152
1628.0,29030,0.0,212.0,271.0,126.0,1982.0,14241.0,1435.0,0.0,5.0,0.0,27358,9083,33.6,13.4,38069,2017,Hamina,-0.373539303232347,-0.199293897045311,0.332006939881543
1712.0,30192,852.1538462,86.46153846,141.4615385,41.53846154,1836.076923,7192.923077,872.4615385,1021.461538,5.0,768.0769231,26198,9043,33.3,13.1,36953,2018,Hamina,-0.209680510192107,0.194812547527315,0.49043051161735
2250.0,30924,857.6153846,81.0,141.4615385,38.38461538,1795.230769,7143.384615,812.0,979.4615385,5.0,712.7692308,25191,9147,33.0,13.5,36588,2019,Hamina,0.0949770311722899,-0.387934949609766,0.374342708150321
2174.0,30816,845.8461538,71.0,142.5384615,45.69230769,1760.230769,7042.538462,865.6923077,1047.076923,5.0,696.6153846,24379,9642,32.6,12.1,36195,2020,Hamina,0.389790753267431,-0.799137085072436,0.0601431691784903
2170.0,30784,823.0,82.25,155.8461538,44.53846154,1712.076923,7160.846154,814.5384615,1019.076923,5.0,667.6923077,23426,9664,32.3,13.5,35260,2021,Hamina,0.955591205956118,-0.440190637471233,-0.364224137621087
2020.0,30068,803.9230769,146.5833333,166.9230769,53.23076923,1672.153846,7315.384615,706.3076923,995.0769231,5.0,638.9230769,21005,9021,32.1,14.1,32047,2022,Hamina,1.35442639711079,-0.312334809518854,-0.0379615167191136
7724.0,38583,0.0,146.5,11.0,7.0,183.0,1003.0,646.75,0.0,10.0,0.0,43720,16702,10.4,8.4,69120,2008,Hammarland,-0.130346785582813,0.0416314382732767,-1.41060811921539
6745.0,39540,0.0,146.5,10.0,4.0,180.0,1071.0,646.75,0.0,10.0,0.0,48640,15652,10.6,7.8,72052,2009,Hammarland,-0.721145868401491,-0.732821951017789,-1.65413594148019
6116.0,39572,0.0,146.5,12.0,7.0,188.0,1077.0,646.75,0.0,10.0,0.0,50491,15845,10.9,8.5,73529,2010,Hammarland,-0.0618017756711404,-0.569215857963531,-2.34686154375361
5801.0,39470,0.0,146.5,10.0,7.0,192.0,1098.0,646.75,0.0,10.0,0.0,51571,17086,11.0,9.3,75558,2011,Hammarland,-0.296069193986189,-0.950331578933988,-2.34449912157229
5259.0,40470,0.0,146.5,13.0,8.0,186.0,1071.0,646.75,0.0,10.0,0.0,50991,16772,11.0,9.5,74047,2012,Hammarland,0.119939485140778,-0.551619747078026,-1.28064189935611
6438.0,39158,0.0,146.5,12.0,5.0,190.0,1113.0,646.75,0.0,10.0,0.0,50606,15388,11.1,9.7,73246,2013,Hammarland,0.796329281470992,0.32057021435477,-1.44695776284777
5861.0,39179,0.0,146.5,8.0,5.0,192.0,1094.0,646.75,0.0,10.0,0.0,52683,18680,11.1,10.6,78187,2014,Hammarland,0.24006550270211,1.24281703601991,-1.93441064546369
6273.0,39377,0.0,146.5,8.0,5.0,190.0,1104.0,646.75,0.0,10.0,0.0,53924,20534,11.1,10.0,80731,2015,Hammarland,1.03416815961277,-1.63560826311987,-2.38462078257504
6451.0,39439,0.0,146.5,9.0,5.0,183.0,998.0,646.75,0.0,10.0,0.0,54718,20083,10.9,9.2,81252,2016,Hammarland,0.843291197565017,1.29537906810608,-2.06139836390628
7350.0,38962,0.0,146.5,11.0,7.0,193.0,1000.0,646.75,0.0,10.0,0.0,55387,19725,11.2,8.4,82462,2017,Hammarland,0.790100407438155,0.648272141151797,-2.14950868448779
7356.0,38781,26.38461538,146.5,7.846153846,6.0,185.3846154,435.3076923,646.75,53.61538462,10.0,29.69230769,56048,19790,11.4,11.3,83195,2018,Hammarland,0.165053477663659,0.604201750910927,-1.87272558766973
5749.0,38861,26.76923077,146.5,6.666666667,6.0,182.8461538,446.1538462,646.75,52.30769231,10.0,31.23076923,55758,20418,11.4,10.8,81924,2019,Hammarland,1.1862647543348,1.41671597916,-2.21623727472193
