year,municipality,type_of_debt,mean_debt_euro
2018,Mäntyharju,Housing loans,19318
2018,Pertunmaa,Housing loans,15084
2018,Puumala,Housing loans,20468
2018,Joroinen,Housing loans,21077
2018,Juva,Housing loans,19794
2018,Pieksämäki,Housing loans,16872
2018,Enonkoski,Housing loans,18871
2018,Heinävesi,Housing loans,12892
2018,Rantasalmi,Housing loans,18164
2018,Savonlinna,Housing loans,24275
2018,Sulkava,Housing loans,14446
2018,Kaavi,Housing loans,16869
2018,Rautavaara,Housing loans,7990
2018,Tuusniemi,Housing loans,19136
2018,Kuopio,Housing loans,35794
2018,Siilinjärvi,Housing loans,49388
2018,Rautalampi,Housing loans,19247
2018,Suonenjoki,Housing loans,21539
2018,Tervo,Housing loans,20606
2018,Vesanto,Housing loans,16485
2018,Leppävirta,Housing loans,29246
2018,Varkaus,Housing loans,18995
2018,Iisalmi,Housing loans,26494
2018,Keitele,Housing loans,17297
2018,Kiuruvesi,Housing loans,16321
2018,Lapinlahti,Housing loans,24889
2018,Pielavesi,Housing loans,16771
2018,Sonkajärvi,Housing loans,16629
2018,Vieremä,Housing loans,20720
2018,Ilomantsi,Housing loans,11271
2018,Joensuu,Housing loans,27178
2018,Juuka,Housing loans,10693
2018,Kontiolahti,Housing loans,53296
2018,Liperi,Housing loans,39349
2018,Outokumpu,Housing loans,16299
2018,Polvijärvi,Housing loans,18205
2018,Kitee,Housing loans,14944
2018,Rääkkylä,Housing loans,13174
2018,Tohmajärvi,Housing loans,15396
2018,Lieksa,Housing loans,9917
2018,Nurmes,Housing loans,12211
2018,Halsua,Housing loans,13482
2018,Kaustinen,Housing loans,32629
2018,Lestijärvi,Housing loans,16219
2018,Perho,Housing loans,28107
2018,Toholampi,Housing loans,22262
2018,Veteli,Housing loans,21364
2018,Kannus,Housing loans,32815
2018,Kokkola,Housing loans,42709
2018,Haapavesi,Housing loans,29606
2018,Pyhäntä,Housing loans,22946
2018,Siikalatva,Housing loans,16202
2018,Kuusamo,Housing loans,24835
2018,Taivalkoski,Housing loans,17403
2018,Haapajärvi,Housing loans,26964
2018,Kärsämäki,Housing loans,18961
2018,Nivala,Housing loans,33684
2018,Pyhäjärvi,Housing loans,19163
2018,Reisjärvi,Housing loans,27892
2018,Hailuoto,Housing loans,26909
2018,Kempele,Housing loans,60358
2018,Liminka,Housing loans,75064
2018,Lumijoki,Housing loans,46244
2018,Muhos,Housing loans,43541
2018,Oulu,Housing loans,37374
2018,Tyrnävä,Housing loans,53768
2018,Ii,Housing loans,39888
2018,Pudasjärvi,Housing loans,15322
2018,Utajärvi,Housing loans,18154
2018,Vaala,Housing loans,11811
2018,Pyhäjoki,Housing loans,28627
2018,Raahe,Housing loans,27714
2018,Siikajoki,Housing loans,25039
2018,Alavieska,Housing loans,26113
2018,Kalajoki,Housing loans,34766
2018,Merijärvi,Housing loans,25594
2018,Oulainen,Housing loans,29844
2018,Sievi,Housing loans,31596
2018,Ylivieska,Housing loans,41761
2018,Kajaani,Housing loans,28838
2018,Paltamo,Housing loans,17045
2018,Ristijärvi,Housing loans,14922
2018,Sotkamo,Housing loans,33910
2018,Hyrynsalmi,Housing loans,8608
2018,Kuhmo,Housing loans,13834
2018,Puolanka,Housing loans,7663
2018,Suomussalmi,Housing loans,14783
2018,Kemijärvi,Housing loans,9984
2018,Pelkosenniemi,Housing loans,12055
2018,Posio,Housing loans,9363
2018,Salla,Housing loans,11165
2018,Savukoski,Housing loans,10822
2018,Kemi,Housing loans,19354
2018,Keminmaa,Housing loans,33675
2018,Simo,Housing loans,20198
2018,Tervola,Housing loans,19296
2018,Tornio,Housing loans,36124
2018,Inari,Housing loans,26268
2018,Sodankylä,Housing loans,24621
2018,Utsjoki,Housing loans,18974
2018,Ranua,Housing loans,16211
2018,Rovaniemi,Housing loans,34368
2018,Pello,Housing loans,17053
2018,Ylitornio,Housing loans,16019
2018,Enontekiö,Housing loans,17215
2018,Kittilä,Housing loans,29815
2018,Kolari,Housing loans,24602
2018,Muonio,Housing loans,27532
2018,Maarianhamina - Mariehamn,Housing loans,48535
2018,Eckerö,Housing loans,46544
2018,Finström,Housing loans,63582
2018,Geta,Housing loans,50839
2018,Hammarland,Housing loans,56048
2018,Jomala,Housing loans,99658
2018,Lemland,Housing loans,88737
2018,Lumparland,Housing loans,55747
2018,Saltvik,Housing loans,58698
2018,Sund,Housing loans,55446
2018,Brändö,Housing loans,32478
2018,Föglö,Housing loans,28070
2018,Kumlinge,Housing loans,31996
2018,Kökar,Housing loans,18814
2018,Sottunga,Housing loans,17723
2018,Vårdö,Housing loans,45520
2019,Espoo,Housing loans,64520
2019,Helsinki,Housing loans,47348
2019,Hyvinkää,Housing loans,42174
2019,Järvenpää,Housing loans,52241
2019,Karkkila,Housing loans,34257
2019,Kauniainen,Housing loans,98427
2019,Kerava,Housing loans,40328
2019,Kirkkonummi,Housing loans,69783
2019,Lohja,Housing loans,43526
2019,Mäntsälä,Housing loans,59914
2019,Nurmijärvi,Housing loans,68117
2019,Pornainen,Housing loans,74647
2019,Sipoo,Housing loans,75398
2019,Siuntio,Housing loans,70210
2019,Tuusula,Housing loans,66511
2019,Vantaa,Housing loans,47892
2019,Vihti,Housing loans,62567
2019,Lapinjärvi,Housing loans,29200
2019,Loviisa,Housing loans,35336
2019,Askola,Housing loans,57694
2019,Myrskylä,Housing loans,30655
2019,Porvoo,Housing loans,55148
2019,Pukkila,Housing loans,39554
2019,Hanko,Housing loans,34264
2019,Inkoo,Housing loans,55557
2019,Raasepori,Housing loans,38028
2019,Aura,Housing loans,50613
2019,Koski Tl,Housing loans,20626
2019,Loimaa,Housing loans,22762
2019,Marttila,Housing loans,32086
2019,Oripää,Housing loans,27718
2019,Pöytyä,Housing loans,31321
2019,Salo,Housing loans,30402
2019,Somero,Housing loans,24468
2019,Kaarina,Housing loans,62116
2019,Lieto,Housing loans,63609
2019,Masku,Housing loans,71720
2019,Mynämäki,Housing loans,38623
2019,Naantali,Housing loans,53433
2019,Nousiainen,Housing loans,56710
2019,Paimio,Housing loans,50531
2019,Raisio,Housing loans,44764
2019,Rusko,Housing loans,69904
2019,Sauvo,Housing loans,42695
2019,Turku,Housing loans,29146
2019,Kustavi,Housing loans,26580
2019,Laitila,Housing loans,29311
2019,Pyhäranta,Housing loans,33830
2019,Taivassalo,Housing loans,32868
2019,Uusikaupunki,Housing loans,27561
2019,Vehmaa,Housing loans,29954
2019,Kemiönsaari,Housing loans,31648
2019,Parainen,Housing loans,48435
2019,Forssa,Housing loans,21451
2019,Humppila,Housing loans,21189
2019,Jokioinen,Housing loans,30197
2019,Tammela,Housing loans,33026
2019,Ypäjä,Housing loans,25320
2019,Hattula,Housing loans,49499
2019,Hämeenlinna,Housing loans,34321
2019,Janakkala,Housing loans,41743
2019,Hausjärvi,Housing loans,45568
2019,Loppi,Housing loans,40426
2019,Riihimäki,Housing loans,35335
2019,Asikkala,Housing loans,28835
2019,Hartola,Housing loans,13734
2019,Heinola,Housing loans,18798
2019,Hollola,Housing loans,40958
2019,Kärkölä,Housing loans,27560
2019,Lahti,Housing loans,29448
2019,Orimattila,Housing loans,33489
2019,Padasjoki,Housing loans,13959
2019,Sysmä,Housing loans,14444
2019,Hamina,Housing loans,25191
2019,Kotka,Housing loans,24851
2019,Miehikkälä,Housing loans,13425
2019,Pyhtää,Housing loans,40520
2019,Virolahti,Housing loans,18738
2019,Iitti,Housing loans,23200
2019,Kouvola,Housing loans,23995
2019,Imatra,Housing loans,20824
2019,Parikkala,Housing loans,13468
2019,Rautjärvi,Housing loans,13124
2019,Ruokolahti,Housing loans,24498
2019,Lappeenranta,Housing loans,29004
2019,Lemi,Housing loans,39861
2019,Luumäki,Housing loans,21927
2019,Savitaipale,Housing loans,17177
2019,Taipalsaari,Housing loans,48041
2019,Jämijärvi,Housing loans,20450
2019,Kankaanpää,Housing loans,22046
2019,Karvia,Housing loans,15712
2019,Siikainen,Housing loans,12678
2019,Harjavalta,Housing loans,19211
2019,Huittinen,Housing loans,23550
2019,Kokemäki,Housing loans,19760
2019,Merikarvia,Housing loans,20501
2019,Nakkila,Housing loans,26565
2019,Pomarkku,Housing loans,18465
2019,Pori,Housing loans,28024
2019,Ulvila,Housing loans,33866
2019,Eura,Housing loans,24062
2019,Eurajoki,Housing loans,39217
2019,Rauma,Housing loans,32376
2019,Säkylä,Housing loans,22817
2019,Akaa,Housing loans,38438
2019,Urjala,Housing loans,20163
2019,Valkeakoski,Housing loans,35004
2019,Punkalaidun,Housing loans,12548
2019,Sastamala,Housing loans,26267
2019,Ikaalinen,Housing loans,23502
2019,Kihniö,Housing loans,14398
2019,Parkano,Housing loans,19038
2019,Hämeenkyrö,Housing loans,39194
2019,Kangasala,Housing loans,55122
2019,Lempäälä,Housing loans,66725
2019,Nokia,Housing loans,51584
2019,Orivesi,Housing loans,30924
2019,Pirkkala,Housing loans,66198
2019,Pälkäne,Housing loans,36072
2019,Tampere,Housing loans,32789
2019,Vesilahti,Housing loans,59419
2019,Ylöjärvi,Housing loans,61322
2019,Juupajoki,Housing loans,26658
2019,Mänttä-Vilppula,Housing loans,16135
2019,Ruovesi,Housing loans,23580
2019,Virrat,Housing loans,17105
2019,Joutsa,Housing loans,16488
2019,Luhanka,Housing loans,18784
2019,Hankasalmi,Housing loans,23817
2019,Jyväskylä,Housing loans,34401
2019,Laukaa,Housing loans,52123
2019,Muurame,Housing loans,64827
2019,Petäjävesi,Housing loans,37816
2019,Toivakka,Housing loans,37889
2019,Uurainen,Housing loans,47951
2019,Jämsä,Housing loans,21317
2019,Kuhmoinen,Housing loans,15315
2019,Keuruu,Housing loans,22354
2019,Multia,Housing loans,16215
2019,Kannonkoski,Housing loans,13048
2019,Karstula,Housing loans,18369
2019,Kinnula,Housing loans,16238
2019,Kivijärvi,Housing loans,14494
2019,Kyyjärvi,Housing loans,15012
2019,Pihtipudas,Housing loans,18455
2019,Saarijärvi,Housing loans,19176
2019,Viitasaari,Housing loans,19991
2019,Konnevesi,Housing loans,20759
2019,Äänekoski,Housing loans,26442
2019,Alajärvi,Housing loans,22062
2019,Evijärvi,Housing loans,24758
2019,Lappajärvi,Housing loans,18103
2019,Soini,Housing loans,14358
2019,Vimpeli,Housing loans,19520
2019,Alavus,Housing loans,24888
2019,Kuortane,Housing loans,23457
2019,Ähtäri,Housing loans,21632
2019,Ilmajoki,Housing loans,46143
2019,Kauhava,Housing loans,22315
2019,Kurikka,Housing loans,25007
2019,Lapua,Housing loans,34884
2019,Seinäjoki,Housing loans,41883
2019,Isojoki,Housing loans,13843
2019,Karijoki,Housing loans,12784
2019,Kauhajoki,Housing loans,26126
2019,Teuva,Housing loans,18534
2019,Kruunupyy,Housing loans,35063
2019,Luoto,Housing loans,73652
2019,Pedersören kunta,Housing loans,52331
2019,Pietarsaari,Housing loans,37265
2019,Uusikaarlepyy,Housing loans,36485
2019,Isokyrö,Housing loans,27069
2019,Laihia,Housing loans,43470
2019,Kaskinen,Housing loans,18651
2019,Kristiinankaupunki,Housing loans,21744
2019,Närpiö,Housing loans,29160
2019,Korsnäs,Housing loans,25042
2019,Maalahti,Housing loans,39985
2019,Mustasaari,Housing loans,55897
2019,Vaasa,Housing loans,36015
2019,Vöyri,Housing loans,34334
2019,Hirvensalmi,Housing loans,23327
2019,Kangasniemi,Housing loans,21603
2019,Mikkeli,Housing loans,31217
2019,Mäntyharju,Housing loans,18604
2019,Pertunmaa,Housing loans,14338
2019,Puumala,Housing loans,19579
2019,Joroinen,Housing loans,19720
2019,Juva,Housing loans,19254
2019,Pieksämäki,Housing loans,16106
2019,Enonkoski,Housing loans,17237
2019,Heinävesi,Housing loans,11483
2019,Rantasalmi,Housing loans,17221
2019,Savonlinna,Housing loans,23257
2019,Sulkava,Housing loans,13831
2019,Kaavi,Housing loans,15406
2019,Rautavaara,Housing loans,6995
2019,Tuusniemi,Housing loans,18552
2019,Kuopio,Housing loans,35327
2019,Siilinjärvi,Housing loans,48479
2019,Rautalampi,Housing loans,18711
2019,Suonenjoki,Housing loans,21524
2019,Tervo,Housing loans,20208
2019,Vesanto,Housing loans,15730
2019,Leppävirta,Housing loans,27863
2019,Varkaus,Housing loans,17749
2019,Iisalmi,Housing loans,25658
2019,Keitele,Housing loans,16444
2019,Kiuruvesi,Housing loans,15371
2019,Lapinlahti,Housing loans,24127
2019,Pielavesi,Housing loans,16376
2019,Sonkajärvi,Housing loans,15099
2019,Vieremä,Housing loans,20024
2019,Ilomantsi,Housing loans,10312
2019,Joensuu,Housing loans,26289
2019,Juuka,Housing loans,9696
2019,Kontiolahti,Housing loans,53189
2019,Liperi,Housing loans,38479
2019,Outokumpu,Housing loans,15217
2019,Polvijärvi,Housing loans,18139
2019,Kitee,Housing loans,14090
2019,Rääkkylä,Housing loans,12252
2019,Tohmajärvi,Housing loans,14101
2019,Lieksa,Housing loans,9456
2019,Nurmes,Housing loans,11889
2019,Halsua,Housing loans,13274
2019,Kaustinen,Housing loans,31815
2019,Lestijärvi,Housing loans,15920
2019,Perho,Housing loans,27466
2019,Toholampi,Housing loans,20765
2019,Veteli,Housing loans,20580
2019,Kannus,Housing loans,31309
2019,Kokkola,Housing loans,41460
2019,Haapavesi,Housing loans,28758
2019,Pyhäntä,Housing loans,22463
2019,Siikalatva,Housing loans,15801
2019,Kuusamo,Housing loans,23796
2019,Taivalkoski,Housing loans,17783
2019,Haapajärvi,Housing loans,26305
2019,Kärsämäki,Housing loans,17913
2019,Nivala,Housing loans,32576
2019,Pyhäjärvi,Housing loans,17750
2019,Reisjärvi,Housing loans,28132
2019,Hailuoto,Housing loans,27703
2019,Kempele,Housing loans,61813
2019,Liminka,Housing loans,72836
2019,Lumijoki,Housing loans,46232
2019,Muhos,Housing loans,42283
2019,Oulu,Housing loans,36863
2019,Tyrnävä,Housing loans,52436
2019,Ii,Housing loans,39589
2019,Pudasjärvi,Housing loans,14844
2019,Utajärvi,Housing loans,18149
2019,Vaala,Housing loans,11190
2019,Pyhäjoki,Housing loans,27418
2019,Raahe,Housing loans,26666
2019,Siikajoki,Housing loans,23998
2019,Alavieska,Housing loans,26312
2019,Kalajoki,Housing loans,33748
2019,Merijärvi,Housing loans,24639
2019,Oulainen,Housing loans,28791
2019,Sievi,Housing loans,30701
2019,Ylivieska,Housing loans,40703
2019,Kajaani,Housing loans,28194
2019,Paltamo,Housing loans,16652
2019,Ristijärvi,Housing loans,14523
2019,Sotkamo,Housing loans,33147
2019,Hyrynsalmi,Housing loans,8608
2019,Kuhmo,Housing loans,13437
2019,Puolanka,Housing loans,7113
2019,Suomussalmi,Housing loans,13422
2019,Kemijärvi,Housing loans,10326
2019,Pelkosenniemi,Housing loans,11389
2019,Posio,Housing loans,9523
2019,Salla,Housing loans,10648
2019,Savukoski,Housing loans,10845
2019,Kemi,Housing loans,18533
2019,Keminmaa,Housing loans,32830
2019,Simo,Housing loans,20302
2019,Tervola,Housing loans,19570
2019,Tornio,Housing loans,35515
2019,Inari,Housing loans,26167
2019,Sodankylä,Housing loans,24276
2019,Utsjoki,Housing loans,18468
2019,Ranua,Housing loans,16346
2019,Rovaniemi,Housing loans,34101
2019,Pello,Housing loans,16117
2019,Ylitornio,Housing loans,15533
2019,Enontekiö,Housing loans,16686
2019,Kittilä,Housing loans,29232
2019,Kolari,Housing loans,24591
2019,Muonio,Housing loans,26185
2019,Maarianhamina - Mariehamn,Housing loans,47574
2019,Eckerö,Housing loans,49199
2019,Finström,Housing loans,63329
2019,Geta,Housing loans,51842
2019,Hammarland,Housing loans,55758
2019,Jomala,Housing loans,102677
2019,Lemland,Housing loans,89057
2019,Lumparland,Housing loans,50859
2019,Saltvik,Housing loans,59695
2019,Sund,Housing loans,55395
2019,Brändö,Housing loans,34473
2019,Föglö,Housing loans,29696
2019,Kumlinge,Housing loans,32764
2019,Kökar,Housing loans,18186
2019,Sottunga,Housing loans,19324
2019,Vårdö,Housing loans,45141
2020,Espoo,Housing loans,67700
2020,Helsinki,Housing loans,50306
2020,Hyvinkää,Housing loans,42114
2020,Järvenpää,Housing loans,52996
2020,Karkkila,Housing loans,33743
2020,Kauniainen,Housing loans,103752
2020,Kerava,Housing loans,40562
2020,Kirkkonummi,Housing loans,69984
2020,Lohja,Housing loans,42998
2020,Mäntsälä,Housing loans,59418
2020,Nurmijärvi,Housing loans,68031
2020,Pornainen,Housing loans,74491
2020,Sipoo,Housing loans,74873
2020,Siuntio,Housing loans,69680
2020,Tuusula,Housing loans,67638
2020,Vantaa,Housing loans,48588
2020,Vihti,Housing loans,61997
2020,Lapinjärvi,Housing loans,27634
2020,Loviisa,Housing loans,34772
2020,Askola,Housing loans,56261
2020,Myrskylä,Housing loans,29818
2020,Porvoo,Housing loans,55299
2020,Pukkila,Housing loans,39479
2020,Hanko,Housing loans,33349
2020,Inkoo,Housing loans,55127
2020,Raasepori,Housing loans,37446
2020,Aura,Housing loans,51225
2020,Koski Tl,Housing loans,19922
2020,Loimaa,Housing loans,21843
2020,Marttila,Housing loans,30081
2020,Oripää,Housing loans,28485
2020,Pöytyä,Housing loans,30398
2020,Salo,Housing loans,29495
2020,Somero,Housing loans,24171
2020,Kaarina,Housing loans,64135
2020,Lieto,Housing loans,63715
2020,Masku,Housing loans,72081
2020,Mynämäki,Housing loans,37633
2020,Naantali,Housing loans,54528
2020,Nousiainen,Housing loans,56170
2020,Paimio,Housing loans,50585
2020,Raisio,Housing loans,45546
2020,Rusko,Housing loans,71637
2020,Sauvo,Housing loans,43057
2020,Turku,Housing loans,29629
2020,Kustavi,Housing loans,33114
2020,Laitila,Housing loans,28805
2020,Pyhäranta,Housing loans,32871
2020,Taivassalo,Housing loans,35142
2020,Uusikaupunki,Housing loans,27484
2020,Vehmaa,Housing loans,29625
2020,Kemiönsaari,Housing loans,31058
2020,Parainen,Housing loans,47491
2020,Forssa,Housing loans,20851
2020,Humppila,Housing loans,20204
2020,Jokioinen,Housing loans,29975
2020,Tammela,Housing loans,31262
2020,Ypäjä,Housing loans,25230
2020,Hattula,Housing loans,48535
2020,Hämeenlinna,Housing loans,33876
2020,Janakkala,Housing loans,41006
2020,Hausjärvi,Housing loans,44105
2020,Loppi,Housing loans,40304
2020,Riihimäki,Housing loans,34621
2020,Asikkala,Housing loans,28222
2020,Hartola,Housing loans,13227
2020,Heinola,Housing loans,18285
2020,Hollola,Housing loans,41024
2020,Kärkölä,Housing loans,26141
2020,Lahti,Housing loans,29339
2020,Orimattila,Housing loans,33005
2020,Padasjoki,Housing loans,13038
2020,Sysmä,Housing loans,14058
2020,Hamina,Housing loans,24379
2020,Kotka,Housing loans,24075
2020,Miehikkälä,Housing loans,13480
2020,Pyhtää,Housing loans,40176
2020,Virolahti,Housing loans,17374
2020,Iitti,Housing loans,23700
2020,Kouvola,Housing loans,23535
2020,Imatra,Housing loans,20035
2020,Parikkala,Housing loans,12928
2020,Rautjärvi,Housing loans,11834
2020,Ruokolahti,Housing loans,23522
2020,Lappeenranta,Housing loans,28452
2020,Lemi,Housing loans,38198
2020,Luumäki,Housing loans,22415
2020,Savitaipale,Housing loans,17025
2020,Taipalsaari,Housing loans,46221
2020,Jämijärvi,Housing loans,19940
2020,Kankaanpää,Housing loans,21610
2020,Karvia,Housing loans,15387
2020,Siikainen,Housing loans,12979
2020,Harjavalta,Housing loans,18434
2020,Huittinen,Housing loans,23042
2020,Kokemäki,Housing loans,19358
2020,Merikarvia,Housing loans,19871
2020,Nakkila,Housing loans,26292
2020,Pomarkku,Housing loans,17272
2020,Pori,Housing loans,27619
2020,Ulvila,Housing loans,32848
2020,Eura,Housing loans,23581
2020,Eurajoki,Housing loans,39038
2020,Rauma,Housing loans,32173
2020,Säkylä,Housing loans,22404
2020,Akaa,Housing loans,38175
2020,Urjala,Housing loans,19766
2020,Valkeakoski,Housing loans,34917
2020,Punkalaidun,Housing loans,12481
2020,Sastamala,Housing loans,25965
2020,Ikaalinen,Housing loans,23195
2020,Kihniö,Housing loans,14580
2020,Parkano,Housing loans,18462
2020,Hämeenkyrö,Housing loans,38707
2020,Kangasala,Housing loans,55369
2020,Lempäälä,Housing loans,68392
2020,Nokia,Housing loans,51842
2020,Orivesi,Housing loans,29699
2020,Pirkkala,Housing loans,68013
2020,Pälkäne,Housing loans,35326
2020,Tampere,Housing loans,33768
2020,Vesilahti,Housing loans,58368
2020,Ylöjärvi,Housing loans,62143
2020,Juupajoki,Housing loans,25606
2020,Mänttä-Vilppula,Housing loans,15587
2020,Ruovesi,Housing loans,22825
2020,Virrat,Housing loans,16543
2020,Joutsa,Housing loans,15560
2020,Luhanka,Housing loans,18026
2020,Hankasalmi,Housing loans,22682
2020,Jyväskylä,Housing loans,34109
2020,Laukaa,Housing loans,51748
2020,Muurame,Housing loans,65545
2020,Petäjävesi,Housing loans,37363
2020,Toivakka,Housing loans,37773
2020,Uurainen,Housing loans,47456
2020,Jämsä,Housing loans,20154
2020,Kuhmoinen,Housing loans,15481
2020,Keuruu,Housing loans,21908
2020,Multia,Housing loans,15756
2020,Kannonkoski,Housing loans,12300
2020,Karstula,Housing loans,17300
2020,Kinnula,Housing loans,15833
2020,Kivijärvi,Housing loans,14134
2020,Kyyjärvi,Housing loans,14500
2020,Pihtipudas,Housing loans,17621
2020,Saarijärvi,Housing loans,18105
2020,Viitasaari,Housing loans,18973
2020,Konnevesi,Housing loans,19436
2020,Äänekoski,Housing loans,25279
2020,Alajärvi,Housing loans,21671
2020,Evijärvi,Housing loans,23432
2020,Lappajärvi,Housing loans,16730
2020,Soini,Housing loans,13950
2020,Vimpeli,Housing loans,19314
2020,Alavus,Housing loans,24226
2020,Kuortane,Housing loans,23287
2020,Ähtäri,Housing loans,21767
2020,Ilmajoki,Housing loans,46676
2020,Kauhava,Housing loans,22019
2020,Kurikka,Housing loans,24444
2020,Lapua,Housing loans,34736
2020,Seinäjoki,Housing loans,41646
2020,Isojoki,Housing loans,13032
2020,Karijoki,Housing loans,11983
2020,Kauhajoki,Housing loans,25827
2020,Teuva,Housing loans,18006
2020,Kruunupyy,Housing loans,34872
2020,Luoto,Housing loans,74226
2020,Pedersören kunta,Housing loans,51849
2020,Pietarsaari,Housing loans,36115
2020,Uusikaarlepyy,Housing loans,36089
2020,Isokyrö,Housing loans,25942
2020,Laihia,Housing loans,43013
2020,Kaskinen,Housing loans,18547
2020,Kristiinankaupunki,Housing loans,22087
2020,Närpiö,Housing loans,29067
2020,Korsnäs,Housing loans,24882
2020,Maalahti,Housing loans,40268
2020,Mustasaari,Housing loans,55689
2020,Vaasa,Housing loans,35927
2020,Vöyri,Housing loans,33980
2020,Hirvensalmi,Housing loans,22264
2020,Kangasniemi,Housing loans,21559
2020,Mikkeli,Housing loans,30639
2020,Mäntyharju,Housing loans,17949
2020,Pertunmaa,Housing loans,13132
2020,Puumala,Housing loans,18872
2020,Joroinen,Housing loans,18656
2020,Juva,Housing loans,18711
2020,Pieksämäki,Housing loans,15743
2020,Enonkoski,Housing loans,15960
2020,Heinävesi,Housing loans,10599
2020,Rantasalmi,Housing loans,16395
2020,Savonlinna,Housing loans,22158
2020,Sulkava,Housing loans,13738
2020,Kaavi,Housing loans,14530
2020,Rautavaara,Housing loans,6528
2020,Tuusniemi,Housing loans,17549
2020,Kuopio,Housing loans,35629
2020,Siilinjärvi,Housing loans,47659
2020,Rautalampi,Housing loans,18060
2020,Suonenjoki,Housing loans,20597
2020,Tervo,Housing loans,20574
2020,Vesanto,Housing loans,15392
2020,Leppävirta,Housing loans,26688
2020,Varkaus,Housing loans,17041
2020,Iisalmi,Housing loans,25201
2020,Keitele,Housing loans,16093
2020,Kiuruvesi,Housing loans,14576
2020,Lapinlahti,Housing loans,22850
2020,Pielavesi,Housing loans,15144
2020,Sonkajärvi,Housing loans,14405
2020,Vieremä,Housing loans,18880
2020,Ilomantsi,Housing loans,9849
2020,Joensuu,Housing loans,26092
2020,Juuka,Housing loans,9086
2020,Kontiolahti,Housing loans,52412
2020,Liperi,Housing loans,37212
2020,Outokumpu,Housing loans,14821
2020,Polvijärvi,Housing loans,17973
2020,Kitee,Housing loans,13558
2020,Rääkkylä,Housing loans,12772
2020,Tohmajärvi,Housing loans,13184
2020,Lieksa,Housing loans,8907
2020,Nurmes,Housing loans,11381
2020,Halsua,Housing loans,13960
2020,Kaustinen,Housing loans,30646
2020,Lestijärvi,Housing loans,14185
2020,Perho,Housing loans,26927
2020,Toholampi,Housing loans,19715
2020,Veteli,Housing loans,20265
2020,Kannus,Housing loans,30578
2020,Kokkola,Housing loans,40717
2020,Haapavesi,Housing loans,27352
2020,Pyhäntä,Housing loans,23581
2020,Siikalatva,Housing loans,15262
2020,Kuusamo,Housing loans,22349
2020,Taivalkoski,Housing loans,16994
2020,Haapajärvi,Housing loans,24767
2020,Kärsämäki,Housing loans,17033
2020,Nivala,Housing loans,31747
2020,Pyhäjärvi,Housing loans,16681
2020,Reisjärvi,Housing loans,26395
2020,Hailuoto,Housing loans,25727
2020,Kempele,Housing loans,63081
2020,Liminka,Housing loans,71559
2020,Lumijoki,Housing loans,44773
2020,Muhos,Housing loans,42275
2020,Oulu,Housing loans,37283
2020,Tyrnävä,Housing loans,52627
2020,Ii,Housing loans,39491
2020,Pudasjärvi,Housing loans,14490
2020,Utajärvi,Housing loans,17555
2020,Vaala,Housing loans,11144
2020,Pyhäjoki,Housing loans,26853
2020,Raahe,Housing loans,26170
2020,Siikajoki,Housing loans,22968
2020,Alavieska,Housing loans,26799
2020,Kalajoki,Housing loans,32577
2020,Merijärvi,Housing loans,23431
2020,Oulainen,Housing loans,27766
2020,Sievi,Housing loans,30350
2020,Ylivieska,Housing loans,39977
2020,Kajaani,Housing loans,27810
2020,Paltamo,Housing loans,16613
2020,Ristijärvi,Housing loans,13543
2020,Sotkamo,Housing loans,33151
2020,Hyrynsalmi,Housing loans,7808
2020,Kuhmo,Housing loans,12895
2020,Puolanka,Housing loans,6947
2020,Suomussalmi,Housing loans,12702
2020,Kemijärvi,Housing loans,10132
2020,Pelkosenniemi,Housing loans,11133
2020,Posio,Housing loans,9425
2020,Salla,Housing loans,10956
2020,Savukoski,Housing loans,10479
2020,Kemi,Housing loans,18090
2020,Keminmaa,Housing loans,32383
2020,Simo,Housing loans,19831
2020,Tervola,Housing loans,20192
2020,Tornio,Housing loans,35328
2020,Inari,Housing loans,26486
2020,Sodankylä,Housing loans,24312
2020,Utsjoki,Housing loans,20060
2020,Ranua,Housing loans,16972
2020,Rovaniemi,Housing loans,34341
2020,Pello,Housing loans,15745
2020,Ylitornio,Housing loans,15851
2020,Enontekiö,Housing loans,16803
2020,Kittilä,Housing loans,29125
2020,Kolari,Housing loans,24500
2020,Muonio,Housing loans,26643
2020,Maarianhamina - Mariehamn,Housing loans,47980
2020,Eckerö,Housing loans,53166
2020,Finström,Housing loans,61737
2020,Geta,Housing loans,54525
2020,Hammarland,Housing loans,58027
2020,Jomala,Housing loans,104152
2020,Lemland,Housing loans,93918
2020,Lumparland,Housing loans,53272
2020,Saltvik,Housing loans,58441
2020,Sund,Housing loans,57400
2020,Brändö,Housing loans,39878
2020,Föglö,Housing loans,30462
2020,Kumlinge,Housing loans,28558
2020,Kökar,Housing loans,18123
2020,Sottunga,Housing loans,17470
2020,Vårdö,Housing loans,47391
2021,Espoo,Housing loans,70631
2021,Helsinki,Housing loans,53037
2021,Hyvinkää,Housing loans,41699
2021,Järvenpää,Housing loans,53819
2021,Karkkila,Housing loans,32664
2021,Kauniainen,Housing loans,108629
2021,Kerava,Housing loans,41607
2021,Kirkkonummi,Housing loans,70927
2021,Lohja,Housing loans,41997
2021,Mäntsälä,Housing loans,59502
2021,Nurmijärvi,Housing loans,68723
2021,Pornainen,Housing loans,73053
2021,Sipoo,Housing loans,75137
2021,Siuntio,Housing loans,69050
